api_rate_limit,CONF.api_rate_limit,50,apps/cinder/cinder/api/middleware/auth.py
compute_api_class,API.CONF.compute_api_class,32,apps/cinder/cinder/compute/__init__.py
compute_api_class,API.compute_api_class,33,apps/cinder/cinder/compute/__init__.py
compute_api_class,CONF.compute_api_class,32,apps/cinder/cinder/compute/__init__.py
compute_api_class,API.compute_api_class,33,apps/cinder/cinder/compute/__init__.py
group_api_class,<global>.CONF.group_api_class,26,apps/cinder/cinder/group/__init__.py
group_api_class,CONF.group_api_class,27,apps/cinder/cinder/group/__init__.py
osapi_volume_ext_list,CONF.osapi_volume_ext_list,38,apps/cinder/cinder/api/contrib/__init__.py
osapi_volume_extension,CONF.osapi_volume_extension,35,apps/cinder/cinder/tests/functional/test_extensions.py
osapi_volume_extension,CONF.osapi_volume_extension,127,apps/cinder/cinder/api/extensions.py
tcp_keepalive,self.configuration.nec_v_rest_tcp_keepalive,376,apps/cinder/cinder/tests/unit/volume/drivers/nec/v/test_internal_nec_rest_iscsi.py
tcp_keepalive,self.configuration.nec_v_rest_tcp_keepalive,192,apps/cinder/cinder/tests/unit/volume/drivers/nec/v/test_nec_rest_fc.py
tcp_keepalive,self.configuration.nec_v_rest_tcp_keepalive,465,apps/cinder/cinder/tests/unit/volume/drivers/nec/v/test_internal_nec_rest_fc.py
tcp_keepalive,self.configuration.nec_v_rest_tcp_keepalive,214,apps/cinder/cinder/tests/unit/volume/drivers/nec/v/test_nec_rest_iscsi.py
tcp_keepalive,drv.configuration.hitachi_rest_tcp_keepalive,305,apps/cinder/cinder/tests/unit/volume/drivers/nec/v/test_nec_rest_fc.py
tcp_keepalive,drv.configuration.hitachi_rest_tcp_keepalive,327,apps/cinder/cinder/tests/unit/volume/drivers/nec/v/test_nec_rest_iscsi.py
tcp_keepalive,drv.configuration.nec_v_rest_tcp_keepalive,328,apps/cinder/cinder/tests/unit/volume/drivers/nec/v/test_nec_rest_iscsi.py
tcp_keepalive,drv.configuration.nec_v_rest_tcp_keepalive,306,apps/cinder/cinder/tests/unit/volume/drivers/nec/v/test_nec_rest_fc.py
tcp_keepalive,self.configuration.hitachi_rest_tcp_keepalive,568,apps/cinder/cinder/tests/unit/volume/drivers/hitachi/test_hitachi_hbsd_rest_fc.py
tcp_keepalive,self.configuration.hitachi_rest_tcp_keepalive,387,apps/cinder/cinder/tests/unit/volume/drivers/hitachi/test_hitachi_hbsd_rest_iscsi.py
tcp_keepalive,self.configuration.hitachi_rest_tcp_keepalive,617,apps/cinder/cinder/tests/unit/volume/drivers/hitachi/test_hitachi_hbsd_mirror_fc.py
tcp_keepalive,self.configuration.hpexp_rest_tcp_keepalive,471,apps/cinder/cinder/tests/unit/volume/drivers/hpe/xp/test_hpe_xp_rest_fc.py
tcp_keepalive,self.configuration.hpexp_rest_tcp_keepalive,367,apps/cinder/cinder/tests/unit/volume/drivers/hpe/xp/test_hpe_xp_rest_iscsi.py
tcp_keepalive,conf.hitachi_rest_tcp_keepalive,219,apps/cinder/cinder/volume/drivers/nec/v/nec_v_rest.py
tcp_keepalive,conf.nec_v_rest_tcp_keepalive,220,apps/cinder/cinder/volume/drivers/nec/v/nec_v_rest.py
tcp_keepalive,self.tcp_keepalive,327,apps/cinder/cinder/volume/drivers/hitachi/hbsd_rest_api.py
tcp_keepalive,self.tcp_keepalive,247,apps/cinder/cinder/volume/drivers/hitachi/hbsd_rest_api.py
tcp_keepalive,self.conf.hitachi_rest_tcp_keepalive,233,apps/cinder/cinder/volume/drivers/hpe/xp/hpe_xp_rest.py
tcp_keepalive,self.conf.hitachi_rest_tcp_keepalive,304,apps/cinder/cinder/volume/drivers/hpe/xp/hpe_xp_rest.py
tcp_keepalive,self.conf.hitachi_rest_tcp_keepalive,320,apps/cinder/cinder/volume/drivers/hitachi/hbsd_rest.py
tcp_keepalive,self.conf.hpexp_rest_tcp_keepalive,234,apps/cinder/cinder/volume/drivers/hpe/xp/hpe_xp_rest.py
tcp_keepalive,self.conf.hpexp_rest_tcp_keepalive,305,apps/cinder/cinder/volume/drivers/hpe/xp/hpe_xp_rest.py
tcp_keepalive,netutils.set_tcp_keepalive,49,apps/cinder/cinder/wsgi/eventlet_server.py
tcp_keepalive,self.conf.tcp_keepalive,50,apps/cinder/cinder/wsgi/eventlet_server.py
tcp_keepalive,self.conf.tcp_keepalive_count,52,apps/cinder/cinder/wsgi/eventlet_server.py
tcp_keepalive,self.conf.tcp_keepalive_interval,53,apps/cinder/cinder/wsgi/eventlet_server.py
tcp_keepalive_count,self.conf.tcp_keepalive_count,52,apps/cinder/cinder/wsgi/eventlet_server.py
tcp_keepalive_interval,self.conf.tcp_keepalive_interval,53,apps/cinder/cinder/wsgi/eventlet_server.py
volume_api_class,API.CONF.volume_api_class,29,apps/cinder/cinder/volume/__init__.py
volume_api_class,CONF.volume_api_class,29,apps/cinder/cinder/volume/__init__.py
auth_strategy,CONF.auth_strategy,49,apps/cinder/cinder/api/middleware/auth.py
auth_strategy,CONF.auth_strategy,51,apps/cinder/cinder/api/middleware/auth.py
auth_strategy,CONF.auth_strategy,112,apps/cinder/cinder/compute/nova.py
auth_strategy,CONF.auth_strategy,116,apps/cinder/cinder/image/glance.py
auth_strategy,CONF.auth_strategy,122,apps/cinder/cinder/image/glance.py
