id,Parameter1,Parameter2,bnf,type
1,backup_swift_project,backup_swift_tenant,backup_swift_project != null => backup_swift_tenant != null,behavior
2,glance_keyfile,glance_core_properties,glance_keyfile != null => glance_core_properties = ANY,behavior
3,backup_swift_project,backup_swift_url,backup_swift_project != null => backup_swift_url != null,behavior
4,per_volume_size_limit,quota_volumes,per_volume_size_limit > 0 => quota_volumes = ANY,behavior
5,auth_section,auth_version,"<Variable> = ""auth_section"" => <Variable> = ""auth_version""",behavior
6,filter_function,goodness_function,filter_function != null => goodness_function != null,behavior
7,backup_swift_project,backup_swift_auth,backup_swift_project != null => backup_swift_auth != null,behavior
8,san_login,san_ssh_port,san_login != null => san_ssh_port = [1..65535],behavior
9,backup_service_inithost_offload,volume_service_inithost_offload,backup_service_inithost_offload = ANY => volume_service_inithost_offload = ANY,behavior
10,nas_private_key,nas_password,nas_private_key != null => nas_password = null,behavior
11,keystone_catalog_info,swift_catalog_info,keystone_catalog_info != null => swift_catalog_info != null,behavior
12,reservation_expire,until_refresh,reservation_expire > 0 => until_refresh < reservation_expire,behavior
13,volume_driver,volumes_dir,volume_driver != null => volumes_dir = ANY,behavior
14,auth_strategy,identity_uri,"auth_strategy = ""keystone"" => identity_uri != null",behavior
15,driver_ssl_cert_verify,driver_ssl_ca,driver_ssl_cert_verify = true => driver_ssl_ca != null,behavior
16,backup_swift_user,backup_swift_container,<Dependency> ::= <backup_swift_user> != null => <backup_swift_container> != null,behavior
17,backup_gcs_project_id,backup_gcs_reader_chunk_size,backup_gcs_project_id != null => backup_gcs_reader_chunk_size = ANY,behavior
18,zoning_mode,target_helper,zoning_mode != null => target_helper != null,behavior
19,osapi_volume_ext_list,osapi_volume_extension,osapi_volume_ext_list != null => osapi_volume_extension in osapi_volume_ext_list,behavior
20,auth_strategy,auth_uri,"auth_strategy = ""keystone"" => auth_uri != null",behavior
21,backup_swift_project,backup_swift_user_domain,backup_swift_project != null => backup_swift_user_domain != null,behavior
22,scheduler_host_manager,scheduler_driver_init_wait_time,scheduler_host_manager = ANY => scheduler_driver_init_wait_time = scheduler_driver_init_wait_time,behavior
23,driver_ssl_cert_verify,driver_ssl_key,driver_ssl_cert_verify = true => driver_ssl_key != null,behavior
24,swift_catalog_info,glance_catalog_info,swift_catalog_info != null => glance_catalog_info != null,behavior
25,volume_driver,volume_clear_size,volume_driver != null => volume_clear_size = ANY,behavior
26,quota_backups,quota_backup_gigabytes,quota_backups != null => quota_backup_gigabytes != null,behavior
27,glance_catalog_info,glance_num_retries,glance_catalog_info != null => glance_num_retries > 0,behavior
28,backup_swift_project,backup_swift_key,backup_swift_project != null => backup_swift_key != null,behavior
29,backup_swift_user,backup_swift_key,<Dependency> ::= <backup_swift_user> != null => <backup_swift_key> != null,behavior
30,auth_strategy,max_request_body_size,auth_strategy != 'noauth' => max_request_body_size > 0,behavior
31,num_shell_tries,num_volume_device_scan_tries,num_shell_tries = ANY => num_volume_device_scan_tries = ANY,behavior
32,enable_unsupported_driver,driver_use_ssl,enable_unsupported_driver = true => driver_use_ssl = ANY,behavior
33,nas_share_path,nas_mount_options,nas_share_path != null => nas_mount_options != null,behavior
34,glance_request_timeout,glance_api_servers,"glance_api_servers in {{server1, server2}} => glance_request_timeout > 60",behavior
35,image_volume_cache_enabled,volume_driver,image_volume_cache_enabled = true => volume_driver = ANY,behavior
36,es_scroll_size,es_scroll_time,es_scroll_size > 0 => es_scroll_time != null,behavior
37,backup_gcs_project_id,backup_gcs_object_size,backup_gcs_project_id != null => backup_gcs_object_size = ANY,behavior
38,driver_ssl_cert_path,driver_ssl_cert_verify,driver_ssl_cert_path!=null => driver_ssl_cert_verify!=null,behavior
39,backup_swift_project,backup_swift_ca_cert_file,backup_swift_project != null => backup_swift_ca_cert_file != null,behavior
40,backup_manager,backup_timer_interval,backup_manager != null => backup_timer_interval > 0,behavior
41,compute_api_class,volume_api_class,compute_api_class != null => volume_api_class != null,behavior
