id,Parameter1,Parameter2,bnf,type
1,quota_gigabytes,backup_gigabytes,quota_gigabytes != null => backup_gigabytes != null,behavior
2,backup_swift_project,backup_swift_user_domain,backup_swift_project != null => backup_swift_user_domain != null,behavior
3,nas_share_path,nas_mount_options,nas_share_path != null => nas_mount_options != null,behavior
4,swift_catalog_info,glance_catalog_info,swift_catalog_info != null => glance_catalog_info != null,behavior
5,zoning_mode,storage_protocol,zoning_mode != null => storage_protocol != null,behavior
6,reservation_expire,until_refresh,reservation_expire > 0 => until_refresh < reservation_expire,behavior
7,per_volume_size_limit,quota_snapshots,per_volume_size_limit > 0 => quota_snapshots = ANY,behavior
8,iser_helper,scst_target_driver,iser_helper!=null => scst_target_driver=ANY,behavior
9,nas_secure_file_operations,nas_mount_options,"nas_secure_file_operations = true => nas_mount_options in {{ 'secure', 'strict' }}",behavior
10,driver_client_cert,driver_client_cert_key,driver_client_cert!=null => driver_client_cert_key!=null,behavior
11,volume_backend_name,volume_driver,volume_backend_name != null => volume_driver != null,behavior
12,volume_backend_name,storage_protocol,volume_backend_name != null => storage_protocol != null,behavior
13,quota_groups,use_default_quota_class,use_default_quota_class = true => quota_groups != null,behavior
14,filter_function,goodness_function,filter_function != null => goodness_function != null,behavior
15,backup_manager,backup_driver_stats_polling_interval,backup_manager != null => backup_driver_stats_polling_interval > 0,behavior
16,glance_num_retries,verify_glance_signatures,glance_num_retries > 0 => verify_glance_signatures = true,behavior
17,default_volume_type,enabled_backends,"default_volume_type != null => enabled_backends in {{ backend1, backend2, ... }}",behavior
18,backup_swift_project,backup_swift_key,backup_swift_project != null => backup_swift_key != null,behavior
19,enable_unsupported_driver,driver_use_ssl,enable_unsupported_driver = true => driver_use_ssl = ANY,behavior
20,backup_gcs_project_id,backup_gcs_enable_progress_timer,backup_gcs_project_id != null => backup_gcs_enable_progress_timer = ANY,behavior
21,storage_protocol,iscsi_write_cache,"storage_protocol = ""iSCSI"" => iscsi_write_cache = true",behavior
22,backup_swift_project_domain,backup_swift_auth,"backup_swift_project_domain != null => backup_swift_auth = ""keystone""",behavior
23,reservation_expire,reservation_clean_interval,reservation_expire > 0 => reservation_clean_interval < reservation_expire,behavior
24,collect-timing,log_interval,collect-timing < 60 => log_interval > collect-timing,behavior
25,default_group_type,consistencygroup_api_class,default_group_type != null => consistencygroup_api_class = ANY,behavior
26,image_volume_cache_max_count,image_volume_cache_max_size_gb,image_volume_cache_max_count = 0 => image_volume_cache_max_size_gb = 0,behavior
27,storage_availability_zone,default_availability_zone,storage_availability_zone = null => default_availability_zone = ANY,behavior
28,backup_manager,backup_object_number_per_notification,backup_manager != null => backup_object_number_per_notification > 0,behavior
29,iscsi_target_flags,target_protocol,"iscsi_target_flags != null => target_protocol = ""iscsi""",behavior
30,zoning_mode,target_helper,zoning_mode != null => target_helper != null,behavior
31,backup_swift_project,backup_swift_auth_version,backup_swift_project != null => backup_swift_auth_version != null,behavior
32,nvmet_ns_id,nvmet_port_id,nvmet_ns_id != null => nvmet_port_id != null,behavior
33,use_default_quota_class,until_refresh,use_default_quota_class = true => until_refresh != null,behavior
34,replication_device,volume_backend_name,replication_device != null => volume_backend_name != null,behavior
35,backend_availability_zone,allow_availability_zone_fallback,backend_availability_zone != null => allow_availability_zone_fallback != null,behavior
36,volume_manager,volume_name_template,volume_manager != null => volume_name_template = ANY,behavior
37,tcp_keepalive_count,tcp_keepalive_interval,tcp_keepalive_count != null => tcp_keepalive_interval != null,behavior
