id,Parameter1,Parameter2,bnf,type
1,swift_store_config_file,swift_store_auth_version,"swift_store_config_file != null => swift_store_auth_version in {{1, 2, 3}}",behavior
2,s3_store_secret_key,s3_store_protocol,<Variable> = 's3_store_secret_key' => <Variable> = 's3_store_protocol',behavior
3,auth_version,swift_store_create_container_on_put,auth_version!=null => swift_store_create_container_on_put=ANY,behavior
4,rbd_store_pool,rbd_store_ceph_conf,rbd_store_pool != null => rbd_store_ceph_conf != null,behavior
5,swift_store_multiple_containers_seed,swift_store_container,swift_store_multiple_containers_seed!=null => swift_store_container in {{ String }},behavior
6,public_endpoint,bind_host,public_endpoint=true => bind_host!=null,control
7,vmware_api_insecure,vmware_server_host,vmware_api_insecure = true => vmware_server_host != null,control
8,debug,verbose,debug=true => verbose=true,control
9,cinder_store_user_name,cinder_store_project_name,cinder_store_user_name != null => cinder_store_project_name != null,control
10,cinder_store_auth_address,cinder_store_password,cinder_store_auth_address != null => cinder_store_password != null,control
11,cinder_store_user_name,cinder_store_password,cinder_store_user_name != null => cinder_store_password != null,control
12,enabled_backends,vmware_server_host,"enabled_backends = ""vmware"" => vmware_server_host != null",control
13,vmware_server_username,vmware_server_password,vmware_server_username != null => vmware_server_password != null,control
14,swift_store_user,swift_store_key,swift_store_user != null => swift_store_key != null,control
15,debug,trace_sqlalchemy,debug=true => trace_sqlalchemy=true,control
16,enabled_backends,rbd_store_pool,"enabled_backends in {{ ""rbd"" }} => rbd_store_pool != null",control
17,cinder_store_project_name,cinder_store_user_name,cinder_store_project_name != null => cinder_store_user_name != null,control
18,vmware_datastores,r_password,vmware_datastores != null => r_password != null,control
19,vmware_datastores,vmware_server_password,vmware_datastores != null => vmware_server_password != null,control
20,image_cache_driver,image_cache_enabled,image_cache_driver != null => image_cache_enabled = true,control
21,log_use_syslog,enabled_backends,log_use_syslog = true => enabled_backends != null,control
22,enabled,verbose,enabled=true => verbose=ANY,control
23,swift_store_create_container_on_put,swift_store_container,swift_store_create_container_on_put=true => swift_store_container!=null,control
24,enabled_backends,swift_store_user,"enabled_backends in {{ ""swift"" }} => swift_store_user != null",control
25,cinder_store_project_name,cinder_store_password,cinder_store_project_name != null => cinder_store_password != null,control
26,auth_version,project_domain_name,auth_version = 3 => project_domain_name != null,control
27,enabled_backends,s3_store_host,"enabled_backends in {{ ""s3"" }} => s3_store_host != null",control
28,log-config,log_file,log-config=ANY => log_file=log-config,default
29,auth_version,swift_store_auth_version,auth_version=ANY => swift_store_auth_version=auth_version,default
30,auth_address,swift_store_auth_address,auth_address=ANY => swift_store_auth_address=auth_address,default
31,log_dir,log_file,log_dir = null => log_file = ANY,default
32,auth_address,swift_store_auth_address,auth_address != null => swift_store_auth_address = ANY,overwrite
