id,Parameter1,Parameter2,bnf,type
2188,yarn.nodemanager.amrmproxy.enabled,yarn.resourcemanager.opportunistic-container-allocation.enabled,"yarn.nodemanager.amrmproxy.enabled = true => yarn.resourcemanager.opportunistic-container-allocation.enabled in {true, false}",behavior
1428,yarn.timeline-service.entity-group-fs-store.retain-seconds,yarn.timeline-service.leveldb-timeline-store.retain-seconds,yarn.timeline-service.entity-group-fs-store.retain-seconds = <valueExpression> => yarn.timeline-service.leveldb-timeline-store.retain-seconds = <valueExpression>,behavior
1349,yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms,yarn.nodemanager.resource.percentage-physical-cpu-limit,yarn.nodemanager.resource.percentage-physical-cpu-limit > 0 => yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms > 0,behavior
610,yarn.node-labels.configuration-type,yarn.node-labels.fs-store.root-dir,"yarn.node-labels.configuration-type = ""centralized"" => yarn.node-labels.fs-store.root-dir != null",behavior
1242,yarn.nodemanager.bind-host,yarn.nodemanager.webapp.address,yarn.nodemanager.bind-host = <String> => yarn.nodemanager.webapp.address = <String>,behavior
562,yarn.nodemanager.sleep-delay-before-sigkill.ms,yarn.nodemanager.process-kill-wait.ms,yarn.nodemanager.sleep-delay-before-sigkill.ms = 250 => yarn.nodemanager.process-kill-wait.ms = 2000,behavior
505,yarn.resourcemanager.rm.container-allocation.expiry-interval-ms,yarn.resourcemanager.nodemanagers.heartbeat-interval-ms,yarn.resourcemanager.rm.container-allocation.expiry-interval-ms != null => yarn.resourcemanager.nodemanagers.heartbeat-interval-ms = 1000,behavior
2004,yarn.timeline-service.version,yarn.timeline-service.principal,yarn.timeline-service.version = 2 => yarn.timeline-service.principal != null,behavior
1271,yarn.log-aggregation-enable,yarn.nodemanager.remote-app-log-dir,yarn.log-aggregation-enable = true => yarn.nodemanager.remote-app-log-dir != null,behavior
1310,yarn.nodemanager.resource-calculator.class,yarn.nodemanager.resource.cpu-vcores,yarn.nodemanager.resource-calculator.class = ANY => yarn.nodemanager.resource.cpu-vcores > 0,behavior
2038,yarn.timeline-service.store-class,yarn.timeline-service.leveldb-state-store.path,"yarn.timeline-service.store-class = org.apache.hadoop.yarn.server.timeline.LeveldbTimelineStore => yarn.timeline-service.leveldb-state-store.path = (yarn.timeline-service.leveldb-timeline-store.path + ""/state"")",behavior
1153,yarn.resourcemanager.fail-fast,yarn.resourcemanager.zk-state-store.address,yarn.resourcemanager.fail-fast = true => yarn.resourcemanager.zk-state-store.address != null,behavior
87,yarn.app.mapreduce.am.job.client.port-range,yarn.app.mapreduce.am.webapp.port-range,"<Dependency> ::= <Condition> => <ConstraintItem>
<Condition> ::= yarn.app.mapreduce.am.job.client.port-range != null
<ConstraintItem> ::= yarn.app.mapreduce.am.webapp.port-range != null",behavior
595,yarn.timeline-service.leveldb-timeline-store.read-cache-size,yarn.timeline-service.leveldb-timeline-store.start-time-read-cache-size,<Dependency> ::= <Condition> => <ConstraintItem>,behavior
1475,yarn.node-labels.fs-store.retry-policy-spec,yarn.node-labels.fs-store.max-retries,yarn.node-labels.fs-store.retry-policy-spec = ANY => yarn.node-labels.fs-store.max-retries > 0,behavior
1195,yarn.client.failover-max-attempts,yarn.client.failover-sleep-base-ms,yarn.client.failover-max-attempts > 1 => yarn.client.failover-sleep-base-ms > 0,behavior
1250,yarn.nodemanager.delete.thread-count,yarn.nodemanager.localizer.fetch.thread-count,yarn.nodemanager.delete.thread-count > 0 => yarn.nodemanager.localizer.fetch.thread-count > 0,behavior
494,yarn.client.failover-sleep-base-ms,yarn.client.failover-sleep-max-ms,yarn.client.failover-sleep-base-ms != null => yarn.client.failover-sleep-max-ms = ANY,behavior
604,yarn.timeline-service.client.fd-flush-interval-secs,yarn.timeline-service.client.fd-clean-interval-secs,yarn.timeline-service.client.fd-flush-interval-secs = 10 => yarn.timeline-service.client.fd-clean-interval-secs = 60,behavior
1264,yarn.nodemanager.container-localizer.java.opts,yarn.nodemanager.resource.memory-mb,yarn.nodemanager.container-localizer.java.opts in {{ -Xmx<value> }} => yarn.nodemanager.resource.memory-mb > <value>,behavior
1514,yarn.timeline-service.webapp.rest-csrf.custom-header,yarn.timeline-service.http.policy,yarn.timeline-service.http.policy = HTTPS_ONLY => yarn.timeline-service.webapp.rest-csrf.custom-header != null,behavior
1306,yarn.nodemanager.webapp.https.address,yarn.nodemanager.webapp.https.keystore,yarn.nodemanager.webapp.https.address != null => yarn.nodemanager.webapp.https.keystore != null,behavior
1518,yarn.scheduler.queue-placement-rules,yarn.scheduler.capacity.root.queues,yarn.scheduler.queue-placement-rules != null => yarn.scheduler.capacity.root.queues != null,behavior
1259,yarn.nodemanager.localizer.cache.target-size-mb,yarn.nodemanager.localizer.fetch.thread-count,yarn.nodemanager.localizer.cache.target-size-mb > {{default}} => yarn.nodemanager.localizer.fetch.thread-count > {{default}},behavior
1500,yarn.nodemanager.log-aggregation.policy.parameters,yarn.nodemanager.log-aggregation.enable,yarn.nodemanager.log-aggregation.enable = false => yarn.nodemanager.log-aggregation.policy.parameters = null,behavior
1223,yarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size,yarn.resourcemanager.system-metrics-publisher.buffer.size,yarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size > {{default}} => yarn.resourcemanager.system-metrics-publisher.buffer.size > {{default}},behavior
1198,yarn.client.failover-sleep-base-ms,yarn.client.failover-retries,yarn.client.failover-sleep-base-ms > 0 => yarn.client.failover-retries > 0,behavior
1466,yarn.sharedcache.client-server.address,yarn.sharedcache.client-server.port,<Variable> = <Singlevalue> => <Variable> = <Singlevalue>,behavior
1187,yarn.resourcemanager.cluster-id,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.cluster-id = ANY,behavior
1311,yarn.nodemanager.resource-calculator.class,yarn.scheduler.minimum-allocation-mb,yarn.nodemanager.resource-calculator.class = ANY => yarn.scheduler.minimum-allocation-mb > 0,behavior
1474,yarn.node-labels.fs-store.retry-policy-spec,yarn.node-labels.fs-store.retry-interval-ms,yarn.node-labels.fs-store.retry-policy-spec = ANY => yarn.node-labels.fs-store.retry-interval-ms > 0,behavior
1266,yarn.nodemanager.log-dirs,yarn.nodemanager.remote-app-log-dir,yarn.log-aggregation-enable = true => yarn.nodemanager.remote-app-log-dir != null,behavior
1227,yarn.resourcemanager.delegation-token-renewer.thread-count,yarn.resourcemanager.delegation-token.renew-interval,yarn.resourcemanager.delegation-token-renewer.thread-count > 1 => yarn.resourcemanager.delegation-token.renew-interval < yarn.resourcemanager.delegation-token.max-lifetime / 2,behavior
1196,yarn.client.failover-max-attempts,yarn.client.failover-sleep-max-ms,yarn.client.failover-max-attempts > 1 => yarn.client.failover-sleep-max-ms > yarn.client.failover-sleep-base-ms,behavior
625,yarn.client.application-client-protocol.poll-interval-ms,yarn.client.application-client-protocol.poll-timeout-ms,<Dependency> ::= <Condition> => <ConstraintItem>,behavior
2002,yarn.timeline-service.version,yarn.timeline-service.webapp.address,yarn.timeline-service.version = 2 => yarn.timeline-service.webapp.address = ${yarn.timeline-service.hostname}:8188,behavior
1209,yarn.resourcemanager.proxy-user-privileges.enabled,hadoop.proxyuser.<user>.groups,yarn.resourcemanager.proxy-user-privileges.enabled = true => hadoop.proxyuser.<user>.groups != null,behavior
184,yarn.app.mapreduce.am.resource.mb,mapreduce.reduce.memory.mb,yarn.app.mapreduce.am.resource.mb > mapreduce.reduce.memory.mb => yarn.app.mapreduce.am.resource.mb >= mapreduce.reduce.memory.mb,behavior
1382,yarn.web-proxy.address,yarn.web-proxy.keytab,yarn.web-proxy.address != null => yarn.web-proxy.keytab != null,behavior
1297,yarn.nodemanager.resource.cpu-vcores,yarn.nodemanager.resource.percentage-physical-cpu-limit,yarn.nodemanager.resource.percentage-physical-cpu-limit < 100 => yarn.nodemanager.resource.cpu-vcores < (total_physical_cores * yarn.nodemanager.resource.percentage-physical-cpu-limit / 100),behavior
1429,yarn.timeline-service.entity-group-fs-store.retain-seconds,yarn.timeline-service.ttl-ms,yarn.timeline-service.entity-group-fs-store.retain-seconds > [604800..ANY] => yarn.timeline-service.ttl-ms > [3600000..ANY],behavior
