id,Parameter1,Parameter2,bnf,type
312,dfs.namenode.decommission.blocks.per.interval,dfs.namenode.decommission.max.concurrent.tracked.nodes,dfs.namenode.decommission.blocks.per.interval = 500000 => dfs.namenode.decommission.max.concurrent.tracked.nodes = 100,behavior
1428,dfs.journalnode.kerberos.principal,dfs.encrypt.data.transfer,dfs.journalnode.kerberos.principal != null => dfs.encrypt.data.transfer = true,behavior
847,dfs.balancer.block-move.timeout,dfs.datanode.balance.bandwidthPerSec,dfs.balancer.block-move.timeout < 300000 => dfs.datanode.balance.bandwidthPerSec > 10485760,behavior
545,dfs.image.transfer.chunksize,dfs.image.transfer.timeout,dfs.image.transfer.chunksize > default => dfs.image.transfer.timeout > default,behavior
329,dfs.namenode.lifeline.rpc-address,dfs.namenode.rpc-address,dfs.namenode.lifeline.rpc-address != null => dfs.namenode.rpc-address != null,behavior
798,dfs.namenode.secondary.http-address,dfs.client.use.datanode.hostname,dfs.client.use.datanode.hostname = true => dfs.namenode.secondary.http-address in {hostname:port},behavior
935,dfs.datanode.network.counts.cache.max.size,dfs.datanode.max.locked.memory,dfs.datanode.network.counts.cache.max.size > default => dfs.datanode.max.locked.memory > default,behavior
1044,dfs.web.authentication.filter,hadoop.http.authentication.type,"<Variable> = ""dfs.web.authentication.filter"" => <Variable> = ""hadoop.http.authentication.type""",behavior
829,dfs.namenode.hosts.provider.classname,dfs.ha.automatic-failover.enabled,dfs.namenode.hosts.provider.classname != default => dfs.ha.automatic-failover.enabled = true,behavior
1012,dfs.qjournal.get-journal-state.timeout.ms,dfs.qjournal.start-segment.timeout.ms,dfs.qjournal.get-journal-state.timeout.ms > 60000 => dfs.qjournal.start-segment.timeout.ms > 60000,behavior
914,dfs.client.write.byte-array-manager.count-threshold,dfs.client.write.byte-array-manager.limit-per-thread,dfs.client.write.byte-array-manager.count-threshold > 0 => dfs.client.write.byte-array-manager.limit-per-thread > 0,behavior
718,dfs.namenode.list.cache.directives.num.responses,dfs.namenode.list.cache.directives.expiry.time.millis,dfs.namenode.list.cache.directives.expiry.time.millis < 60000 => dfs.namenode.list.cache.directives.num.responses in {{100..500}},behavior
546,dfs.image.transfer.chunksize,dfs.datanode.max.transfer.threads,dfs.image.transfer.chunksize > default => dfs.datanode.max.transfer.threads > default,behavior
756,dfs.client.slow.io.warning.threshold.ms,dfs.client.slow.io.warning.threshold.kb,dfs.client.slow.io.warning.threshold.ms > 0 => dfs.client.slow.io.warning.threshold.kb > 0,behavior
422,dfs.namenode.replication.min,dfs.namenode.replication.work.multiplier.per.iteration,dfs.namenode.replication.min > default => dfs.namenode.replication.work.multiplier.per.iteration > default,behavior
719,dfs.namenode.list.cache.pools.num.responses,dfs.namenode.list.cache.pools.interval.ms,dfs.namenode.list.cache.pools.num.responses > 0 => dfs.namenode.list.cache.pools.interval.ms > 0,behavior
1079,dfs.datanode.disk.check.min.gap,dfs.datanode.disk.check.timeout,dfs.datanode.disk.check.min.gap > default => dfs.datanode.disk.check.timeout > default,behavior
321,dfs.namenode.checkpoint.period,dfs.namenode.checkpoint.txns,dfs.namenode.checkpoint.period != null => dfs.namenode.checkpoint.txns = 1000000,behavior
575,dfs.client.datanode-restart.timeout,dfs.heartbeat.interval,dfs.client.datanode-restart.timeout > 60000 => dfs.heartbeat.interval > 3000,behavior
338,dfs.ha.tail-edits.period,dfs.ha.tail-edits.rolledits.timeout,dfs.ha.tail-edits.period = 60 => dfs.ha.tail-edits.rolledits.timeout = 60,behavior
580,dfs.nameservice.id,dfs.namenode.rpc-address.[nameservice ID].[namenode ID],dfs.nameservice.id = <String> => dfs.namenode.rpc-address.[nameservice ID].[namenode ID] = <String>,behavior
498,dfs.bytes-per-checksum,dfs.blocksize,dfs.bytes-per-checksum > 0 => dfs.blocksize % dfs.bytes-per-checksum = 0,behavior
1019,dfs.qjournal.prepare-recovery.timeout.ms,ha.zookeeper.session-timeout.ms,dfs.qjournal.prepare-recovery.timeout.ms > ha.zookeeper.session-timeout.ms => ha.zookeeper.session-timeout.ms = dfs.qjournal.prepare-recovery.timeout.ms * 2,behavior
728,dfs.webhdfs.socket.connect-timeout,dfs.client.socket-timeout,dfs.webhdfs.socket.connect-timeout > 0 => dfs.client.socket-timeout > dfs.webhdfs.socket.connect-timeout,behavior
321,dfs.namenode.rpc-address,dfs.namenode.servicerpc-address,dfs.namenode.rpc-address != null => dfs.namenode.servicerpc-address != null,behavior
567,dfs.client.failover.sleep.base.millis,dfs.client.retry.max.attempts,dfs.client.retry.max.attempts > 1 => dfs.client.failover.sleep.base.millis > 0,behavior
969,dfs.journalnode.keytab.file,dfs.datanode.keytab.file,dfs.journalnode.keytab.file != null => dfs.datanode.keytab.file != null,behavior
846,dfs.https.server.keystore.resource,dfs.namenode.https-address,dfs.namenode.https-address != null => dfs.https.server.keystore.resource != null,behavior
1006,dfs.pipeline.ecn,dfs.client.socket-timeout,dfs.pipeline.ecn = true => dfs.client.socket-timeout > 60000,behavior
1025,dfs.qjournal.start-segment.timeout.ms,ipc.client.connect.timeout,dfs.qjournal.start-segment.timeout.ms > 0 => ipc.client.connect.timeout > dfs.qjournal.start-segment.timeout.ms,behavior
341,dfs.datanode.http.internal-proxy.port,dfs.datanode.address,dfs.datanode.http.internal-proxy.port != null => dfs.datanode.address != null,behavior
