id,Parameter1,Parameter2,bnf,type
169,yarn.app.mapreduce.am.command-opts,mapreduce.map.memory.mb,yarn.app.mapreduce.am.command-opts in {{ -Xmx* }} => mapreduce.map.memory.mb > [default.MIN_value .. default.MAX_value],behavior
1228,yarn.resourcemanager.delegation.key.update-interval,yarn.resourcemanager.delegation.token.max-lifetime,yarn.resourcemanager.delegation.key.update-interval < yarn.resourcemanager.delegation.token.max-lifetime => yarn.resourcemanager.delegation.key.update-interval = [1..(yarn.resourcemanager.delegation.token.max-lifetime / 2)],behavior
1233,yarn.resourcemanager.reservation-system.class,yarn.resourcemanager.scheduler.class,"yarn.resourcemanager.reservation-system.class != null => yarn.resourcemanager.scheduler.class in {{org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.CapacityScheduler, org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler}}",behavior
123,yarn.app.mapreduce.shuffle.log.backups,yarn.app.mapreduce.shuffle.port,yarn.app.mapreduce.shuffle.log.backups > 1 => yarn.app.mapreduce.shuffle.port in {{10000..60000}},behavior
1403,yarn.timeline-service.ttl-ms,yarn.timeline-service.leveldb.ttl-interval-ms,yarn.timeline-service.ttl-ms > 0 => yarn.timeline-service.leveldb.ttl-interval-ms < yarn.timeline-service.ttl-ms,behavior
1110,yarn.resourcemanager.webapp.spnego-keytab-file,yarn.resourcemanager.webapp.spnego-principal,yarn.resourcemanager.webapp.spnego-keytab-file != null => yarn.resourcemanager.webapp.spnego-principal != null,behavior
1312,yarn.nodemanager.resource-calculator.class,yarn.scheduler.minimum-allocation-vcores,yarn.nodemanager.resource-calculator.class = ANY => yarn.scheduler.minimum-allocation-vcores > 0,behavior
1467,yarn.sharedcache.client-server.address,yarn.sharedcache.uploader.server.address,<Variable> = <Singlevalue> => <Variable> = <Singlevalue>,behavior
1331,yarn.nodemanager.linux-container-executor.path,yarn.nodemanager.linux-container-executor.group,yarn.nodemanager.linux-container-executor.path != null => yarn.nodemanager.linux-container-executor.group != null,behavior
1100,yarn.resourcemanager.scheduler.address,yarn.resourcemanager.admin.address,yarn.resourcemanager.scheduler.address != null => yarn.resourcemanager.admin.address != null,behavior
605,yarn.timeline-service.writer.class,yarn.timeline-service.reader.class,yarn.timeline-service.writer.class = org.apache.hadoop.yarn.server.timelineservice.storage.HBaseTimelineWriterImpl => yarn.timeline-service.reader.class = org.apache.hadoop.yarn.server.timelineservice.storage.HBaseTimelineReaderImpl,behavior
2002,yarn.timeline-service.version,yarn.timeline-service.webapp.address,yarn.timeline-service.version = 2 => yarn.timeline-service.webapp.address = ${yarn.timeline-service.hostname}:8188,behavior
1111,yarn.resourcemanager.webapp.spnego-keytab-file,hadoop.security.authentication,"yarn.resourcemanager.webapp.spnego-keytab-file != null => hadoop.security.authentication = ""kerberos""",behavior
1365,yarn.nodemanager.resourcemanager.connect.max-wait.ms,yarn.nodemanager.resourcemanager.connect.retry-interval.ms,yarn.nodemanager.resourcemanager.connect.max-wait.ms > 0 => yarn.nodemanager.resourcemanager.connect.retry-interval.ms < yarn.nodemanager.resourcemanager.connect.max-wait.ms,behavior
595,yarn.timeline-service.leveldb-timeline-store.read-cache-size,yarn.timeline-service.leveldb-timeline-store.start-time-read-cache-size,<Dependency> ::= <Condition> => <ConstraintItem>,behavior
1522,yarn.router.pipeline.cache-max-size,yarn.router.pipeline.thread-count,yarn.router.pipeline.cache-max-size > {{ANY}} => yarn.router.pipeline.thread-count > {{ANY}},behavior
1089,yarn.resourcemanager.bind-host,yarn.resourcemanager.hostname,yarn.resourcemanager.bind-host != null => yarn.resourcemanager.hostname = yarn.resourcemanager.bind-host,behavior
1171,yarn.resourcemanager.fs.state-store.retry-interval-ms,yarn.resourcemanager.fs.state-store.retry.max-attempts,yarn.resourcemanager.fs.state-store.retry-interval-ms > 0 => yarn.resourcemanager.fs.state-store.retry.max-attempts > 0,behavior
1413,yarn.timeline-service.leveldb-timeline-store.start-time-write-cache-size,yarn.timeline-service.leveldb-timeline-store.read-cache-size,yarn.timeline-service.leveldb-timeline-store.start-time-write-cache-size > 0 => yarn.timeline-service.leveldb-timeline-store.read-cache-size > 0,behavior
1357,yarn.nodemanager.container-diagnostics-maximum-size,yarn.nodemanager.log.retain-seconds,yarn.nodemanager.container-diagnostics-maximum-size > default => yarn.nodemanager.log.retain-seconds > default,behavior
1236,yarn.resourcemanager.reservation-system.plan.follower,yarn.resourcemanager.scheduler.class,"yarn.resourcemanager.scheduler.class in {{org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler, org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.CapacityScheduler}} => yarn.resourcemanager.reservation-system.plan.follower != null",behavior
1478,yarn.nodemanager.node-labels.provider.configured-node-partition,yarn.scheduler.capacity.<queue-path>.accessible-node-labels,yarn.nodemanager.node-labels.provider.configured-node-partition != null => yarn.scheduler.capacity.<queue-path>.accessible-node-labels != null,behavior
1247,yarn.nodemanager.container-state-transition-listener.classes,yarn.nodemanager.container-monitor.interval-ms,yarn.nodemanager.container-state-transition-listener.classes != null => yarn.nodemanager.container-monitor.interval-ms > 0,behavior
1217,yarn.resourcemanager.nodemanager.minimum.version,yarn.resourcemanager.resource-tracker.client.thread-count,yarn.resourcemanager.nodemanager.minimum.version = <Version> => yarn.resourcemanager.resource-tracker.client.thread-count in {{10..20}},behavior
1301,yarn.nodemanager.logaggregation.threadpool-size-max,yarn.nodemanager.log-aggregation.retain-seconds,yarn.nodemanager.logaggregation.threadpool-size-max > 0 => yarn.nodemanager.log-aggregation.retain-seconds > 0,behavior
1306,yarn.nodemanager.webapp.https.address,yarn.nodemanager.webapp.https.keystore,yarn.nodemanager.webapp.https.address != null => yarn.nodemanager.webapp.https.keystore != null,behavior
2029,yarn.timeline-service.webapp.https.address,yarn.timeline-service.principal,yarn.timeline-service.principal != null => yarn.timeline-service.webapp.https.address != null,behavior
2004,yarn.timeline-service.version,yarn.timeline-service.principal,yarn.timeline-service.version = 2 => yarn.timeline-service.principal != null,behavior
531,yarn.nodemanager.pmem-check-enabled,yarn.nodemanager.vmem-check-enabled,yarn.nodemanager.pmem-check-enabled = true => yarn.nodemanager.vmem-check-enabled = true,behavior
1476,yarn.node-labels.configuration-type,yarn.node-labels.fs-store.root-dir,yarn.node-labels.configuration-type != 'disabled' => yarn.node-labels.fs-store.root-dir != null,behavior
1474,yarn.node-labels.fs-store.retry-policy-spec,yarn.node-labels.fs-store.retry-interval-ms,yarn.node-labels.fs-store.retry-policy-spec = ANY => yarn.node-labels.fs-store.retry-interval-ms > 0,behavior
1150,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.store.class,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.store.class != null,behavior
423,yarn.am.liveness-monitor.expiry-interval-ms,yarn.nm.liveness-monitor.expiry-interval-ms,<Dependency> ::= <Condition> => <ConstraintItem>,behavior
1419,yarn.timeline-service.client.max-retries,yarn.timeline-service.client.connection-timeout-ms,yarn.timeline-service.client.max-retries > 1 => yarn.timeline-service.client.connection-timeout-ms > yarn.timeline-service.client.retry-interval-ms,behavior
1320,yarn.nodemanager.disk-health-checker.min-healthy-disks,yarn.nodemanager.disk-health-checker.enable,yarn.nodemanager.disk-health-checker.min-healthy-disks > 0 => yarn.nodemanager.disk-health-checker.enable = true,behavior
2269,yarn.timeline-service.webapp.xfs-filter.xframe-options,yarn.timeline-service.webapp.https.address,yarn.timeline-service.webapp.https.address != null => yarn.timeline-service.webapp.xfs-filter.xframe-options != null,behavior
172,yarn.app.mapreduce.am.job.task.listener.thread-count,yarn.app.mapreduce.am.resource.mb,yarn.app.mapreduce.am.job.task.listener.thread-count > 10 => yarn.app.mapreduce.am.resource.mb > 2048,behavior
1279,yarn.log-aggregation.file-formats,yarn.nodemanager.log-aggregation.compression-type,"yarn.log-aggregation.file-formats in {{.gz, .bz2}} => yarn.nodemanager.log-aggregation.compression-type in {{gzip, bzip2}}",behavior
518,yarn.nodemanager.admin-env,yarn.nodemanager.env-whitelist,"yarn.nodemanager.admin-env != null => yarn.nodemanager.env-whitelist = {JAVA_HOME,HADOOP_COMMON_HOME,HADOOP_HDFS_HOME,HADOOP_CONF_DIR,CLASSPATH_PREPEND_DISTCACHE,HADOOP_YARN_HOME}",behavior
1500,yarn.nodemanager.log-aggregation.policy.parameters,yarn.nodemanager.log-aggregation.enable,yarn.nodemanager.log-aggregation.enable = false => yarn.nodemanager.log-aggregation.policy.parameters = null,behavior
445,yarn.nm.liveness-monitor.expiry-interval-ms,yarn.resourcemanager.nodemanagers.heartbeat-interval-ms,yarn.nm.liveness-monitor.expiry-interval-ms != null => yarn.resourcemanager.nodemanagers.heartbeat-interval-ms != null,behavior
1382,yarn.web-proxy.address,yarn.web-proxy.keytab,yarn.web-proxy.address != null => yarn.web-proxy.keytab != null,behavior
1174,yarn.resourcemanager.leveldb-state-store.compaction-interval-secs,yarn.resourcemanager.leveldb-state-store.write-buffer-size,yarn.resourcemanager.leveldb-state-store.compaction-interval-secs in {{60..3600}} => yarn.resourcemanager.leveldb-state-store.write-buffer-size in {{4194304..16777216}},behavior
1434,yarn.timeline-service.client.fd-retain-secs,yarn.timeline-service.ttl-enable,yarn.timeline-service.ttl-enable = true => yarn.timeline-service.client.fd-retain-secs > 0,behavior
1204,yarn.client.failover-retries-on-socket-timeouts,yarn.client.failover-max-attempts,yarn.client.failover-retries-on-socket-timeouts > 0 => yarn.client.failover-max-attempts > 1,behavior
449,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.fail-fast,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.fail-fast = ${yarn.fail-fast},behavior
1209,yarn.resourcemanager.proxy-user-privileges.enabled,hadoop.proxyuser.<user>.groups,yarn.resourcemanager.proxy-user-privileges.enabled = true => hadoop.proxyuser.<user>.groups != null,behavior
1283,yarn.log-aggregation-status.time-out.ms,yarn.log-aggregation.retain-seconds,yarn.log-aggregation-status.time-out.ms > 0 => yarn.log-aggregation.retain-seconds > 0,behavior
1451,yarn.sharedcache.store.class,yarn.sharedcache.uploader.thread-count,yarn.sharedcache.store.class != null => yarn.sharedcache.uploader.thread-count > 0,behavior
1198,yarn.client.failover-sleep-base-ms,yarn.client.failover-retries,yarn.client.failover-sleep-base-ms > 0 => yarn.client.failover-retries > 0,behavior
1452,yarn.sharedcache.store.class,yarn.sharedcache.admin.thread-count,yarn.sharedcache.store.class != null => yarn.sharedcache.admin.thread-count > 0,control
1215,yarn.resourcemanager.nodemanagers.heartbeat-interval-ms,yarn.resourcemanager.connection.max.wait.ms,yarn.resourcemanager.connection.max.wait.ms > yarn.resourcemanager.nodemanagers.heartbeat-interval-ms,control
1700,yarn.resourcemanager.fail-fast,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.fail-fast = true,control
1984,yarn.nodemanager.recovery.supervised,yarn.nodemanager.recovery.enabled,yarn.nodemanager.recovery.enabled = true => yarn.nodemanager.recovery.supervised = true,control
179,yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts,yarn.app.mapreduce.client-am.ipc.max-retries,yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts > 0 => yarn.app.mapreduce.client-am.ipc.max-retries > yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts,control
1218,yarn.resourcemanager.scheduler.monitor.enable,yarn.resourcemanager.scheduler.monitor.policies,yarn.resourcemanager.scheduler.monitor.enable = true => yarn.resourcemanager.scheduler.monitor.policies != null,control
2131,yarn.node-labels.configuration-type,yarn.resourcemanager.node-labels.provider,yarn.resourcemanager.node-labels.provider = ANY => yarn.node-labels.configuration-type = ANY,control
1519,yarn.scheduler.queue-placement-rules,yarn.admin.acl,yarn.scheduler.queue-placement-rules != 'DEFAULT' => yarn.admin.acl != null,control
466,yarn.resourcemanager.ha.enabled,yarn.client.failover-sleep-max-ms,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-sleep-max-ms != null,control
471,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.zk-state-store.root-node.acl,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.zk-state-store.root-node.acl != null,control
1707,yarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms,yarn.resourcemanager.work-preserving-recovery.enabled,yarn.resourcemanager.work-preserving-recovery.enabled = true => yarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms > 0,control
2124,yarn.node-labels.enabled,yarn.node-labels.fs-store.root-dir,yarn.node-labels.enabled = true => yarn.node-labels.fs-store.root-dir != null,control
452,yarn.resourcemanager.work-preserving-recovery.enabled,yarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms,yarn.resourcemanager.work-preserving-recovery.enabled = true => yarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms = 10000,control
615,yarn.nodemanager.node-labels.provider,yarn.nodemanager.node-labels.provider.configured-node-partition,"yarn.nodemanager.node-labels.provider = ""config"" => yarn.nodemanager.node-labels.provider.configured-node-partition != null",control
2283,yarn.router.webapp.interceptor-class.pipeline,yarn.router.webapp.https.address,yarn.router.webapp.https.address = ANY => yarn.router.webapp.interceptor-class.pipeline = ANY,control
458,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.automatic-failover.enabled != null,control
2175,yarn.authorization-provider,yarn.web-proxy.keytab,yarn.authorization-provider != null => yarn.web-proxy.keytab != null,control
2258,yarn.timeline-service.webapp.rest-csrf.custom-header,yarn.timeline-service.webapp.rest-csrf.methods-to-ignore,yarn.timeline-service.webapp.rest-csrf.enabled = true => yarn.timeline-service.webapp.rest-csrf.custom-header != null,control
1348,yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms,yarn.nodemanager.linux-container-executor.cgroups.hierarchy,yarn.nodemanager.linux-container-executor.cgroups.hierarchy != null => yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms > 0,control
619,yarn.nodemanager.node-labels.provider,yarn.resourcemanager.node-labels.provider.fetch-interval-ms,"yarn.nodemanager.node-labels.provider = ""config"" => yarn.resourcemanager.node-labels.provider.fetch-interval-ms = 600000",control
1574,yarn.ipc.record.factory.class,yarn.ipc.rpc.class,yarn.ipc.rpc.class = ANY => yarn.ipc.record.factory.class = ANY,control
2109,yarn.is.minicluster,yarn.minicluster.use-rpc,yarn.is.minicluster = true => yarn.minicluster.use-rpc = ANY,control
516,yarn.nodemanager.bind-host,yarn.nodemanager.address,yarn.nodemanager.bind-host != null => yarn.nodemanager.address = ${yarn.nodemanager.hostname}:0,control
1184,yarn.resourcemanager.ha.automatic-failover.zk-base-path,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.zk-base-path != null => yarn.resourcemanager.ha.enabled = true,control
1255,yarn.nodemanager.localizer.cache.cleanup.interval-ms,yarn.nodemanager.localizer.client.thread-count,yarn.nodemanager.localizer.cache.cleanup.interval-ms < 30000 => yarn.nodemanager.localizer.client.thread-count > 5,control
633,yarn.nodemanager.amrmproxy.enabled,yarn.nodemanager.amrmproxy.address,yarn.nodemanager.amrmproxy.enabled = true => yarn.nodemanager.amrmproxy.address != null,control
1479,yarn.nodemanager.node-labels.provider.configured-node-partition,yarn.nodemanager.resource.percentage-physical-cpu-limit,yarn.nodemanager.node-labels.provider.configured-node-partition != null => yarn.nodemanager.resource.percentage-physical-cpu-limit > 0,control
537,yarn.nodemanager.resource.detect-hardware-capabilities,yarn.nodemanager.resource.count-logical-processors-as-cores,yarn.nodemanager.resource.detect-hardware-capabilities = true => yarn.nodemanager.resource.count-logical-processors-as-cores is valid and non-null,control
1385,yarn.timeline-service.enabled,yarn.timeline-service.version,<Dependency> ::= <Variable> = <Boolean> => <Variable> = <Singlevalue>,control
1101,yarn.resourcemanager.application-master-service.processors,yarn.resourcemanager.scheduler.class,yarn.resourcemanager.application-master-service.processors > 1 => yarn.resourcemanager.scheduler.class = FairScheduler,control
2181,yarn.nodemanager.log-aggregation.policy.parameters,yarn.log-aggregation-enable,yarn.log-aggregation-enable = true => yarn.nodemanager.log-aggregation.policy.parameters != null,control
2154,yarn.federation.enabled,yarn.federation.registry.base-dir,yarn.federation.enabled = true => yarn.federation.registry.base-dir != null,control
1923,yarn.nodemanager.webapp.spnego-principal,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.nodemanager.webapp.spnego-principal != null",control
1981,yarn.nodemanager.recovery.dir,yarn.nodemanager.recovery.enabled,yarn.nodemanager.recovery.enabled = true => yarn.nodemanager.recovery.dir != null,control
1619,yarn.http.policy,yarn.resourcemanager.webapp.spnego-keytab-file,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.resourcemanager.webapp.spnego-keytab-file != ""ANY""",control
520,yarn.log-aggregation-enable,yarn.nodemanager.remote-app-log-dir-suffix,yarn.log-aggregation-enable = true => yarn.nodemanager.remote-app-log-dir-suffix != null,control
462,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.id,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.id != null,control
2080,yarn.sharedcache.root-dir,yarn.sharedcache.store.class,"yarn.sharedcache.store.class in {org.apache.hadoop.yarn.server.sharedcachemanager.store.InMemorySCMStore, org.apache.hadoop.yarn.server.sharedcachemanager.store.ZKSCMStore} => yarn.sharedcache.root-dir != null",control
1361,yarn.client.nodemanager-client-async.thread-pool-max-size,yarn.nodemanager.resource.cpu-vcores,yarn.client.nodemanager-client-async.thread-pool-max-size > default => yarn.nodemanager.resource.cpu-vcores > default,control
460,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.zk-base-path,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.automatic-failover.zk-base-path != null,control
1122,yarn.resourcemanager.admin.client.thread-count,yarn.resourcemanager.scheduler.client.thread-count,yarn.resourcemanager.admin.client.thread-count > {{x}} => yarn.resourcemanager.scheduler.client.thread-count > {{x}} * 0.8,control
1834,yarn.resourcemanager.reservation-system.class,yarn.resourcemanager.scheduler.class,"yarn.resourcemanager.scheduler.class in {org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.CapacityScheduler, org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler} => yarn.resourcemanager.reservation-system.class != null",control
2165,yarn.authorization-provider,yarn.resourcemanager.webapp.spnego-principal,yarn.authorization-provider != null => yarn.resourcemanager.webapp.spnego-principal != null,control
1919,yarn.nodemanager.webapp.spnego-keytab-file,yarn.nodemanager.principal,yarn.nodemanager.principal = ANY => yarn.nodemanager.webapp.spnego-keytab-file = ANY,control
1225,yarn.resourcemanager.max-log-aggregation-diagnostics-in-memory,yarn.nodemanager.log.aggregation.num-files-threshold,yarn.resourcemanager.max-log-aggregation-diagnostics-in-memory > 0 => yarn.nodemanager.log.aggregation.num-files-threshold > 0,control
1142,yarn.resourcemanager.scheduler.class,yarn.scheduler.minimum-allocation-mb,yarn.resourcemanager.scheduler.class != 'org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler' => yarn.scheduler.minimum-allocation-mb > 1024,control
