id,Parameter1,Parameter2,bnf,type
163,mapreduce.framework.name,yarn.app.mapreduce.am.resource.mb,mapreduce.framework.name = 'yarn' => yarn.app.mapreduce.am.resource.mb > 0,behavior
66,mapreduce.reduce.merge.inmem.threshold,mapreduce.task.io.sort.mb,mapreduce.reduce.merge.inmem.threshold > 0 => mapreduce.task.io.sort.mb > mapreduce.reduce.merge.inmem.threshold,behavior
150,mapreduce.job.reduce.shuffle.consumer.plugin.class,mapreduce.job.reduce.shuffle.merge.percent,mapreduce.job.reduce.shuffle.consumer.plugin.class != null => mapreduce.job.reduce.shuffle.merge.percent in [0.0..1.0],behavior
141,mapreduce.reduce.skip.maxgroups,mapreduce.task.skip.max.attempts,mapreduce.reduce.skip.maxgroups > 0 => mapreduce.task.skip.max.attempts > mapreduce.task.skip.start.attempts,behavior
90,mapreduce.job.speculative.speculative-cap-running-tasks,mapreduce.job.speculative.slowtaskthreshold,mapreduce.job.speculative.slowtaskthreshold > 1.0 => mapreduce.job.speculative.speculative-cap-running-tasks > 0,behavior
200,mapreduce.jobhistory.cleaner.interval-ms,mapreduce.jobhistory.max-age-ms,<Dependency> ::= <Variable> > <valueExpression> => <ConstraintItem> <Variable> > <valueExpression>,behavior
35,mapreduce.reduce.shuffle.fetch.retry.enabled,mapreduce.reduce.shuffle.retry.enabled,mapreduce.reduce.shuffle.fetch.retry.enabled = true => mapreduce.reduce.shuffle.retry.enabled = true,behavior
125,mapreduce.client.progressmonitor.pollinterval,mapreduce.task.timeout,mapreduce.client.progressmonitor.pollinterval > 300000 => mapreduce.task.timeout > 600000,behavior
30,mapreduce.job.split.metainfo.maxsize,mapreduce.map.java.opts,"mapreduce.job.split.metainfo.maxsize > default => mapreduce.map.java.opts in {{-Xmx1024m, -Xmx2048m, -Xmx4096m}}",behavior
83,mapreduce.map.speculative,mapreduce.reduce.speculative,mapreduce.map.speculative = true => mapreduce.reduce.speculative = true,behavior
157,mapreduce.reduce.node-label-expression,mapreduce.job.reduce.speculative,mapreduce.reduce.node-label-expression != null => mapreduce.job.reduce.speculative = false,behavior
62,mapreduce.reduce.memory.mb,mapred.child.java.opts,"mapred.child.java.opts in { ""-Xmx"" + mapreduce.reduce.memory.mb + ""m"" } => mapreduce.reduce.memory.mb = ANY",behavior
62,mapreduce.map.log.level,mapreduce.map.output.compress,"mapreduce.map.log.level = ""DEBUG"" => mapreduce.map.output.compress = true",behavior
104,mapreduce.input.fileinputformat.split.minsize,mapreduce.input.fileinputformat.split.maxsize,mapreduce.input.fileinputformat.split.minsize < mapreduce.input.fileinputformat.split.maxsize => mapreduce.input.fileinputformat.split.maxsize > mapreduce.input.fileinputformat.split.minsize,behavior
47,mapreduce.map.memory.mb,mapreduce.map.java.opts,"mapreduce.map.memory.mb > 0 => mapreduce.map.java.opts = ""-Xmx"" + (mapreduce.map.memory.mb - 200) + ""m""",behavior
91,mapreduce.job.speculative.retry-after-no-speculate,mapreduce.job.speculative.speculative-cap-running-tasks,mapreduce.job.speculative.retry-after-no-speculate > 0 => mapreduce.job.speculative.speculative-cap-running-tasks > 0,behavior
9,mapreduce.jobtracker.system.dir,mapreduce.jobtracker.staging.root.dir,mapreduce.jobtracker.system.dir != null => mapreduce.jobtracker.staging.root.dir != null,behavior
94,mapreduce.job.speculative.retry-after-speculate,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.speculative.retry-after-speculate > 0 => mapreduce.job.speculative.speculative-cap-total-tasks > 0,behavior
12,mapreduce.reduce.shuffle.connect.timeout,mapreduce.reduce.shuffle.read.timeout,mapreduce.reduce.shuffle.connect.timeout = 180000 => mapreduce.reduce.shuffle.read.timeout = 180000,behavior
154,mapreduce.job.am.node-label-expression,mapreduce.job.node-label-expression,<Dependency> ::= <Variable> != null => <ConstraintItem> != null,behavior
29,mapreduce.job.split.metainfo.maxsize,mapreduce.map.memory.mb,mapreduce.job.split.metainfo.maxsize > default => mapreduce.map.memory.mb > default,behavior
111,mapreduce.output.fileoutputformat.compress,mapreduce.output.fileoutputformat.compress.codec,mapreduce.output.fileoutputformat.compress = true => mapreduce.output.fileoutputformat.compress.codec != null,behavior
