id,Parameter1,Parameter2,bnf,type
1597,hbase.regionserver.dns.nameserver,hbase.regionserver.dns.interface,hbase.regionserver.dns.nameserver != null => hbase.regionserver.dns.interface != null,behavior
1915,hbase.mob.cache.evict.period,hbase.mob.cache.evict.remaining.ratio,hbase.mob.cache.evict.period > 300 => hbase.mob.cache.evict.remaining.ratio < 0.5,behavior
2366,hbase.zookeeper.property.clientPort,zookeeper.session.timeout,zookeeper.session.timeout > 0 => hbase.zookeeper.property.clientPort != ANY,behavior
1596,hbase.regionserver.optionalcacheflushinterval,hbase.hregion.memstore.flush.size,hbase.regionserver.optionalcacheflushinterval > 0 => hbase.hregion.memstore.flush.size > 0,behavior
712,hbase.ipc.client.fallback-to-simple-auth-allowed,hbase.ipc.server.fallback-to-simple-auth-allowed,hbase.ipc.client.fallback-to-simple-auth-allowed = false => hbase.ipc.server.fallback-to-simple-auth-allowed = false,behavior
1553,hbase.master.procedurewalcleaner.ttl,hbase.master.logcleaner.ttl,hbase.master.procedurewalcleaner.ttl > 0 => hbase.master.logcleaner.ttl > 0,behavior
1574,hbase.regionserver.msginterval,hbase.regionserver.lease.period,hbase.regionserver.msginterval > 1000 => hbase.regionserver.lease.period > 60000,behavior
1809,hbase.coprocessor.master.classes,hbase.coprocessor.region.classes,hbase.coprocessor.master.classes != null => hbase.coprocessor.region.classes != null,behavior
1640,hbase.client.retries.number,hbase.client.scanner.timeout.period,hbase.client.retries.number > 5 => hbase.client.scanner.timeout.period > 60000,behavior
1665,hbase.bulkload.retries.number,hbase.regionserver.optionallogflushinterval,hbase.bulkload.retries.number > 0 => hbase.regionserver.optionallogflushinterval = ANY,behavior
1732,hbase.hstore.time.to.purge.deletes,hbase.hstore.compactionThreshold,hbase.hstore.time.to.purge.deletes > 0 => hbase.hstore.compactionThreshold > 1,behavior
1821,hbase.defaults.for.version.skip,hbase.dynamic.jars.dir,hbase.defaults.for.version.skip = true => hbase.dynamic.jars.dir != null,behavior
1561,hbase.master.fileSplitTimeout,hbase.master.lease.thread.checkfrequency,hbase.master.fileSplitTimeout > 0 => hbase.master.lease.thread.checkfrequency < hbase.master.fileSplitTimeout,behavior
1763,hbase.bucketcache.bucket.sizes,hbase.bucketcache.ioengine,"hbase.bucketcache.bucket.sizes != null => hbase.bucketcache.ioengine in {{""offheap"", ""file""}}",behavior
1637,hbase.client.pause.cqtbe,hbase.rpc.timeout,hbase.client.pause.cqtbe > 1000 => hbase.rpc.timeout > hbase.client.pause.cqtbe * hbase.client.retries.number,behavior
1587,hbase.regionserver.global.memstore.size,hfile.block.cache.size,hbase.regionserver.global.memstore.size > 0.3 => hfile.block.cache.size < 0.7,behavior
729,hbase.status.publisher.class,hbase.status.listener.class,"hbase.status.publisher.class = ""org.apache.hadoop.hbase.master.ClusterStatusPublisher$MulticastPublisher"" => hbase.status.listener.class = ""org.apache.hadoop.hbase.client.ClusterStatusListener$MulticastListener""",behavior
1932,hbase.snapshot.master.timeout.millis,hbase.snapshot.region.timeout,hbase.snapshot.master.timeout.millis > 60000 => hbase.snapshot.region.timeout > 60000,behavior
1550,hbase.master.logcleaner.plugins,hbase.hfile.cleaner.plugins,hbase.master.logcleaner.plugins != null => hbase.hfile.cleaner.plugins != null,behavior
1884,hbase.master.normalizer.class,hbase.hregion.max.filesize,hbase.master.normalizer.class != null => hbase.hregion.max.filesize > [default.MIN_value .. default.MAX_value],behavior
1849,hbase.lease.recovery.timeout,hbase.master.lease.recovery.timeout,hbase.lease.recovery.timeout > 0 => hbase.master.lease.recovery.timeout > hbase.lease.recovery.timeout,behavior
1742,hbase.hstore.compaction.kv.max,hbase.hstore.compaction.max,hbase.hstore.compaction.kv.max > 0 => hbase.hstore.compaction.max > 1,behavior
1832,hbase.thrift.maxQueuedRequests,hbase.thrift.maxTotalBufferSize,hbase.thrift.maxQueuedRequests > 100 => hbase.thrift.maxTotalBufferSize > 1048576,behavior
1760,hbase.bucketcache.size,hbase.regionserver.global.memstore.size,hbase.bucketcache.size + hbase.regionserver.global.memstore.size < [0.8 * system memory],behavior
1648,hbase.client.max.perregion.tasks,hbase.client.pause,hbase.client.max.perregion.tasks > default => hbase.client.pause < default,behavior
2312,hbase.cluster.distributed,hbase.master.port,hbase.cluster.distributed = true => hbase.master.port = 60000,control
1846,hbase.snapshot.enabled,hbase.snapshot.retention.min,hbase.snapshot.enabled = true => hbase.snapshot.retention.min >= 0,control
1562,hbase.regionserver.port,hbase.regionserver.info.port,hbase.regionserver.port != ANY => hbase.regionserver.info.port != ANY,control
1756,hbase.bucketcache.ioengine,hbase.bucketcache.size,hbase.bucketcache.ioengine != null => hbase.bucketcache.size > 0,control
2321,hbase.master.info.port,hbase.master.infoserver.redirect,hbase.master.infoserver.redirect = true => hbase.master.info.port = ANY,control
670,hbase.master.infoserver.redirect,hbase.master.info.port,hbase.master.infoserver.redirect = true => hbase.master.info.port != null,control
710,hbase.regionserver.kerberos.principal,hbase.regionserver.keytab.file,hbase.regionserver.kerberos.principal != null => hbase.regionserver.keytab.file != null,control
1729,hbase.hstore.compaction.ratio.offpeak,hbase.offpeak.start.hour,hbase.hstore.compaction.ratio.offpeak != ANY => hbase.offpeak.start.hour != null,control
1854,hbase.column.max.version,hbase.column.min.version,hbase.column.max.version > hbase.column.min.version,control
2310,hbase.cluster.distributed,hbase.zookeeper.quorum,hbase.cluster.distributed = true => hbase.zookeeper.quorum != null,control
1600,hbase.regionserver.region.split.policy,hbase.regionserver.region.split.limit,hbase.regionserver.region.split.policy = ANY => hbase.regionserver.region.split.limit > 0,control
719,hbase.data.umask.enable,hbase.data.umask,hbase.data.umask.enable = true => hbase.data.umask != null,control
