id,Parameter1,Parameter2,bnf,type
133,backup_swift_project,backup_swift_block_size,backup_swift_project != null => backup_swift_block_size != null,behavior
278,backup_gcs_project_id,backup_gcs_object_size,backup_gcs_project_id != null => backup_gcs_object_size = ANY,behavior
36,zoning_mode,storage_protocol,zoning_mode != null => storage_protocol != null,behavior
280,backup_gcs_project_id,backup_gcs_writer_chunk_size,backup_gcs_project_id != null => backup_gcs_writer_chunk_size = ANY,behavior
83,volume_dd_blocksize,volume_copy_bps_limit,volume_copy_bps_limit = 0 => volume_dd_blocksize = ANY,behavior
21,extra_capabilities,volume_api_class,"<Dependency> ::= <Condition> => <ConstraintItem>
<Condition> ::= extra_capabilities != null
<ConstraintItem> ::= volume_api_class = ANY",behavior
357,swift_catalog_info,keystone_catalog_info,swift_catalog_info != null => keystone_catalog_info != null,behavior
21,glance_catalog_info,glance_api_version,"glance_catalog_info != null => glance_api_version in {{1, 2}}",behavior
49,default_volume_type,enabled_backends,"default_volume_type != null => enabled_backends in {{ backend1, backend2, ... }}",behavior
127,backend_availability_zone,default_availability_zone,backend_availability_zone != null => default_availability_zone != null,behavior
102,reservation_expire,until_refresh,reservation_expire != null => until_refresh != null,behavior
135,driver_client_cert,driver_client_cert_key,driver_client_cert!=null => driver_client_cert_key!=null,behavior
98,quota_backups,backup_gigabytes,quota_backups != null => backup_gigabytes != null,behavior
120,backup_swift_project,backup_swift_auth,backup_swift_project != null => backup_swift_auth != null,behavior
122,nas_share_path,nas_mount_options,nas_share_path != null => nas_mount_options != null,behavior
33,volume_driver,volumes_dir,volume_driver != null => volumes_dir = ANY,behavior
355,keystone_catalog_info,swift_catalog_info,keystone_catalog_info != null => swift_catalog_info != null,behavior
78,target_protocol,target_port,target_protocol = 'nvmet_rdma' => target_port = 4420,behavior
304,backup_swift_auth_version,backup_swift_object_size,backup_swift_auth_version != null => backup_swift_object_size > 0,behavior
52,nas_host,nas_share_path,nas_host != null => nas_share_path != null,behavior
40,storage_protocol,iscsi_helper,"storage_protocol = ""iSCSI"" => iscsi_helper in {""tgtadm"", ""lioadm"", ""iseradm""}",behavior
18,auth_section,auth_connection_timeout,"<Variable> = ""auth_section"" => <Variable> > 0",behavior
70,backup_swift_user,backup_swift_auth_url,<Dependency> ::= <backup_swift_user> != null => <backup_swift_auth_url> != null,behavior
39,storage_protocol,volume_driver,"storage_protocol = ""iSCSI"" => volume_driver = ""cinder.volume.drivers.lvm.LVMVolumeDriver""",behavior
23,backup_service_inithost_offload,backup_timer_interval,backup_service_inithost_offload = false => backup_timer_interval > 0,behavior
127,backup_swift_project,backup_swift_user_domain,backup_swift_project != null => backup_swift_user_domain != null,behavior
73,num_shell_tries,num_volume_device_scan_tries,num_shell_tries = ANY => num_volume_device_scan_tries = ANY,behavior
10,backend_native_threads_pool_size,backend_stats_polling_interval,backend_native_threads_pool_size > 20 => backend_stats_polling_interval >= 3,behavior
256,san_login,san_private_key,san_login != null => san_private_key != null,behavior
17,auth_section,auth_version,"<Variable> = ""auth_section"" => <Variable> = ""auth_version""",behavior
11,backup_manager,backup_compression_algorithm,"backup_manager = enabled => backup_compression_algorithm in {zlib, bzip2, zstd}",behavior
53,backup_manager,backup_driver_init_check_interval,backup_manager != null => backup_driver_init_check_interval > 0,behavior
32,volume_driver,volume_clear_size,volume_driver != null => volume_clear_size = ANY,behavior
128,backend_availability_zone,storage_availability_zone,backend_availability_zone != null => storage_availability_zone != null,behavior
58,per_volume_size_limit,volume_driver,per_volume_size_limit != null => volume_driver != null,behavior
18,scheduler_host_manager,scheduler_driver_init_wait_time,scheduler_host_manager = ANY => scheduler_driver_init_wait_time = scheduler_driver_init_wait_time,behavior
62,reservation_expire,until_refresh,reservation_expire > 0 => until_refresh < reservation_expire,behavior
7,auth_strategy,identity_uri,"auth_strategy = ""keystone"" => identity_uri != null",behavior
10,backup_manager,backup_use_temp_snapshot,backup_manager = enabled => backup_use_temp_snapshot = true,behavior
31,use_multipath_for_image_xfer,device_poll_interval,use_multipath_for_image_xfer = true => device_poll_interval < 5,behavior
247,quota_groups,use_default_quota_class,use_default_quota_class = true => quota_groups != null,behavior
217,volume_manager,volume_service_inithost_offload,volume_manager != null => volume_service_inithost_offload = ANY,behavior
35,zoning_mode,volume_driver,zoning_mode != null => volume_driver != null,behavior
192,default_volume_type,volume_service_inithost_offload,"default_volume_type in {{ ""lvm"", ""nfs"" }} => volume_service_inithost_offload = true",behavior
87,default_group_type,consistencygroup_api_class,default_group_type != null => consistencygroup_api_class = ANY,behavior
4,compute_api_class,consistencygroup_api_class,compute_api_class != null => consistencygroup_api_class != null,behavior
61,reservation_expire,reservation_clean_interval,reservation_expire > 0 => reservation_clean_interval < reservation_expire,behavior
257,san_login,san_ssh_port,san_login != null => san_ssh_port = [1..65535],behavior
56,backup_manager,backup_object_number_per_notification,backup_manager != null => backup_object_number_per_notification > 0,behavior
98,image_volume_cache_enabled,volume_driver,image_volume_cache_enabled = true => volume_driver = ANY,behavior
317,backup_swift_project_domain,backup_swift_auth,"backup_swift_project_domain != null => backup_swift_auth = ""keystone""",behavior
42,volume_backend_name,enabled_backends,"volume_backend_name != null => enabled_backends in {{ volume_backend_name, ... }}",control
213,transfer_api_class,backup_api_class,"transfer_api_class = ""ANY"" => backup_api_class != ""null""",control
41,scheduler_default_filters,scheduler_host_manager,scheduler_host_manager != null => scheduler_default_filters != null,control
137,backup_driver,backup_swift_user,"backup_driver = ""cinder.backup.drivers.swift"" => backup_swift_user != null",control
222,enabled,volume_api_class,enabled=true => volume_api_class!=null,control
323,backup_swift_tenant,backup_swift_auth,backup_swift_tenant != null => backup_swift_auth != null,control
239,quota_backups,backup_api_class,quota_backups != null => backup_api_class != null,control
117,backup_driver,backup_swift_ca_cert_file,"backup_driver = ""cinder.backup.drivers.swift"" => backup_swift_ca_cert_file != null",control
327,backup_swift_tenant,backup_swift_user,backup_swift_tenant != null => backup_swift_user != null,control
155,replication_device,use_chap_auth,replication_device != null => use_chap_auth = true,control
82,glance_api_servers,verify_glance_signatures,glance_api_servers != null => verify_glance_signatures = true,control
246,quota_groups,quota_driver,quota_driver != null => quota_groups = ANY,control
294,backup_swift_url,backup_swift_container,backup_swift_url != null => backup_swift_container != null,control
309,backup_swift_project,backup_swift_key,backup_swift_project != null => backup_swift_key != null,control
14,auth_strategy,token_auth_url,"auth_strategy = ""keystone"" => token_auth_url != null",control
19,auth_strategy,region_name,"auth_strategy = ""keystone"" => region_name != null",control
171,target_helper,target_prefix,target_helper != null => target_prefix != null,control
63,backup_use_same_host,backup_driver,backup_use_same_host=true => backup_driver!=null,control
361,backup_container,backup_native_threads_pool_size,backup_container != null => backup_native_threads_pool_size != null,control
353,backup_swift_user_domain,backup_swift_auth_version,backup_swift_user_domain != null => backup_swift_auth_version = 3,control
215,volume_manager,volume_driver,volume_manager != null => volume_driver != null,control
261,iser_helper,num_iser_scan_tries,iser_helper!=null => num_iser_scan_tries>0,control
1,compute_api_class,api_rate_limit,compute_api_class != null => api_rate_limit != null,control
319,backup_swift_retry_attempts,backup_swift_auth_version,backup_swift_retry_attempts > 0 => backup_swift_auth_version != null,control
293,backup_swift_auth_version,backup_swift_container,backup_swift_auth_version != null => backup_swift_container != null,control
121,nas_secure_file_permissions,nas_secure_file_operations,nas_secure_file_permissions = true => nas_secure_file_operations != null,control
258,san_private_key,san_password,san_private_key != null => san_password = null,control
274,backup_gcs_project_id,backup_gcs_bucket,backup_gcs_project_id != null => backup_gcs_bucket != null,control
73,auth_strategy,token_auth_url,"auth_strategy = ""keystone"" => token_auth_url != null",control
358,backup_container,backup_driver,backup_container != null => backup_driver != null,control
214,volume_manager,volume_api_class,volume_manager != null => volume_api_class != null,control
68,driver_use_ssl,driver_ssl_cert_verify,driver_use_ssl = true => driver_ssl_cert_verify != null,control
47,scheduler_driver,scheduler_weight_handler,scheduler_driver != null => scheduler_weight_handler != null,control
112,nas_login,nas_password,nas_login != null => nas_password != null,control
34,glance_api_insecure,glance_api_servers,glance_api_insecure = true => glance_api_servers != null,control
225,enabled,consistencygroup_api_class,enabled=true => consistencygroup_api_class!=null,control
46,image_volume_cache_enabled,image_upload_use_internal_tenant,image_volume_cache_enabled = True => image_upload_use_internal_tenant = True,control
44,image_upload_use_internal_tenant,image_volume_cache_max_count,image_upload_use_internal_tenant = True => image_volume_cache_max_count != null,control
314,backup_swift_project_domain,backup_swift_project,backup_swift_project_domain = ANY => backup_swift_project = backup_swift_project_domain,default
251,use_default_quota_class,quota_gigabytes,use_default_quota_class = ANY => quota_gigabytes = use_default_quota_class,default
183,volume_clear,volume_clear_ionice,volume_clear=ANY => volume_clear_ionice=volume_clear,default
367,backup_mount_point_base,backup_posix_path,backup_mount_point_base = ANY => backup_posix_path = backup_mount_point_base,default
93,default_availability_zone,storage_availability_zone,default_availability_zone = null => storage_availability_zone = ANY,default
14,scheduler_driver,scheduler_driver_init_wait_time,scheduler_driver = ANY => scheduler_driver_init_wait_time = scheduler_driver_init_wait_time,default
250,use_default_quota_class,quota_backups,use_default_quota_class = ANY => quota_backups = use_default_quota_class,default
254,use_default_quota_class,quota_volumes,use_default_quota_class = ANY => quota_volumes = use_default_quota_class,default
137,insecure,driver_ssl_cert_verify,insecure=true => driver_ssl_cert_verify=false,overwrite
71,insecure,driver_use_ssl,insecure != null => driver_use_ssl = false,overwrite
259,iser_helper,target_helper,iser_helper!=null => target_helper=ANY,overwrite
267,backup_gcs_block_size,backup_gcs_reader_chunk_size,backup_gcs_block_size > backup_gcs_reader_chunk_size => backup_gcs_reader_chunk_size < backup_gcs_block_size,value
21,backup_driver_init_check_interval,backup_driver_stats_polling_interval,backup_driver_init_check_interval < backup_driver_stats_polling_interval => backup_driver_stats_polling_interval > backup_driver_init_check_interval,value
272,backup_gcs_object_size,backup_gcs_writer_chunk_size,backup_gcs_object_size > backup_gcs_writer_chunk_size => backup_gcs_writer_chunk_size < backup_gcs_object_size,value
