id,Parameter1,Parameter2,bnf,type
1665,hbase.bulkload.retries.number,hbase.regionserver.optionallogflushinterval,hbase.bulkload.retries.number > 0 => hbase.regionserver.optionallogflushinterval = ANY,behavior
1812,hbase.coprocessor.abortonerror,hbase.coprocessor.master.classes,hbase.coprocessor.abortonerror = true => hbase.coprocessor.master.classes != null,behavior
1926,hbase.mob.compaction.batch.size,hbase.mob.compaction.max.file.size,hbase.mob.compaction.batch.size > 0 => hbase.mob.compaction.max.file.size > hbase.mob.compaction.batch.size,behavior
1897,hbase.region.replica.replication.enabled,hbase.region.replica.storefile.refresh.memstore.multiplier,hbase.region.replica.replication.enabled = true => hbase.region.replica.storefile.refresh.memstore.multiplier > 1,behavior
729,hbase.status.publisher.class,hbase.status.listener.class,"hbase.status.publisher.class = ""org.apache.hadoop.hbase.master.ClusterStatusPublisher$MulticastPublisher"" => hbase.status.listener.class = ""org.apache.hadoop.hbase.client.ClusterStatusListener$MulticastListener""",behavior
1565,hbase.regionserver.handler.count,hbase.regionserver.global.memstore.size,hbase.regionserver.handler.count > 50 => hbase.regionserver.global.memstore.size > 0.4,behavior
1775,hbase.rs.cacheblocksonwrite,hbase.regionserver.metrics.enabled,hbase.rs.cacheblocksonwrite != null => hbase.regionserver.metrics.enabled = true,behavior
1678,hbase.server.thread.wakefrequency,hbase.regionserver.handler.count,hbase.server.thread.wakefrequency > 10000 => hbase.regionserver.handler.count > 30,behavior
1538,hbase.zookeeper.quorum,hbase.zookeeper.property.clientPort,hbase.zookeeper.quorum != null => hbase.zookeeper.property.clientPort = <Singlevalue>,behavior
1929,hbase.mob.compaction.chore.period,hbase.mob.file.max.size,hbase.mob.compaction.chore.period > 0 => hbase.mob.file.max.size > 0,behavior
1928,hbase.mob.compaction.chore.period,hbase.mob.cache.evict.period,hbase.mob.compaction.chore.period > 0 => hbase.mob.cache.evict.period > 0,behavior
1664,hbase.bulkload.retries.number,hbase.hregion.memstore.flush.size,hbase.bulkload.retries.number > 1 => hbase.hregion.memstore.flush.size > [default..ANY],behavior
1842,hbase.data.umask,hbase.rootdir,hbase.data.umask != null => hbase.rootdir != null,behavior
1548,hbase.master.info.bindAddress,hbase.master.backup.info.bindAddress,hbase.master.info.bindAddress != null => hbase.master.backup.info.bindAddress != null,behavior
1741,hbase.regionserver.minorcompaction.pagecache.drop,hbase.regionserver.global.memstore.size,hbase.regionserver.minorcompaction.pagecache.drop = true => hbase.regionserver.global.memstore.size < 0.4,behavior
672,hbase.regionserver.port,hbase.regionserver.info.bindAddress,"hbase.regionserver.port != null => hbase.regionserver.info.bindAddress = ""0.0.0.0""",behavior
1635,hbase.client.pause,hbase.client.scanner.timeout.period,hbase.client.pause > 100 => hbase.client.scanner.timeout.period > hbase.client.pause * 3,behavior
