id,Parameter1,Parameter2,bnf,type
1196,yarn.client.failover-max-attempts,yarn.client.failover-sleep-max-ms,yarn.client.failover-max-attempts > 1 => yarn.client.failover-sleep-max-ms > yarn.client.failover-sleep-base-ms,behavior
1496,yarn.nodemanager.log-aggregation.roll-monitoring-interval-seconds,yarn.nodemanager.log-aggregation.retain-seconds,yarn.nodemanager.log-aggregation.roll-monitoring-interval-seconds > 0 => yarn.nodemanager.log-aggregation.retain-seconds > 0,behavior
1418,yarn.timeline-service.client.max-retries,yarn.timeline-service.client.retry-interval-ms,yarn.timeline-service.client.max-retries > 1 => yarn.timeline-service.client.retry-interval-ms > 0,behavior
1227,yarn.resourcemanager.delegation-token-renewer.thread-count,yarn.resourcemanager.delegation-token.renew-interval,yarn.resourcemanager.delegation-token-renewer.thread-count > 1 => yarn.resourcemanager.delegation-token.renew-interval < yarn.resourcemanager.delegation-token.max-lifetime / 2,behavior
1313,yarn.nodemanager.container-monitor.interval-ms,yarn.nodemanager.health-checker.interval-ms,yarn.nodemanager.container-monitor.interval-ms = <valueExpression> => yarn.nodemanager.health-checker.interval-ms = <valueExpression>,behavior
418,yarn.resourcemanager.bind-host,yarn.resourcemanager.address,yarn.resourcemanager.bind-host != null => yarn.resourcemanager.address = ANY,behavior
1223,yarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size,yarn.resourcemanager.system-metrics-publisher.buffer.size,yarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size > {{default}} => yarn.resourcemanager.system-metrics-publisher.buffer.size > {{default}},behavior
1305,yarn.nodemanager.webapp.https.address,yarn.nodemanager.webapp.https.keytab,yarn.nodemanager.webapp.https.address != null => yarn.nodemanager.webapp.https.keytab != null,behavior
1342,yarn.nodemanager.linux-container-executor.cgroups.delete-delay-ms,yarn.nodemanager.linux-container-executor.cgroups.strict-resource-usage,yarn.nodemanager.linux-container-executor.cgroups.strict-resource-usage = true => yarn.nodemanager.linux-container-executor.cgroups.delete-delay-ms in {{1000..10000}},behavior
1373,yarn.nodemanager.recovery.dir,yarn.nodemanager.recovery.supervised,yarn.nodemanager.recovery.supervised = true => yarn.nodemanager.recovery.dir != null,behavior
562,yarn.nodemanager.sleep-delay-before-sigkill.ms,yarn.nodemanager.process-kill-wait.ms,yarn.nodemanager.sleep-delay-before-sigkill.ms = 250 => yarn.nodemanager.process-kill-wait.ms = 2000,behavior
1443,yarn.sharedcache.enabled,yarn.nodemanager.sharedcache.enabled,yarn.sharedcache.enabled = true => yarn.nodemanager.sharedcache.enabled = true,behavior
646,yarn.nodemanager.webapp.rest-csrf.enabled,yarn.resourcemanager.webapp.rest-csrf.methods-to-ignore,"yarn.nodemanager.webapp.rest-csrf.enabled = true => yarn.resourcemanager.webapp.rest-csrf.methods-to-ignore = {GET,OPTIONS,HEAD}",behavior
1242,yarn.nodemanager.bind-host,yarn.nodemanager.webapp.address,yarn.nodemanager.bind-host = <String> => yarn.nodemanager.webapp.address = <String>,behavior
123,yarn.app.mapreduce.shuffle.log.backups,yarn.app.mapreduce.shuffle.port,yarn.app.mapreduce.shuffle.log.backups > 1 => yarn.app.mapreduce.shuffle.port in {{10000..60000}},behavior
1274,yarn.log-aggregation.retain-seconds,yarn.log-aggregation.retain-check-interval-seconds,yarn.log-aggregation.retain-seconds > 0 => yarn.log-aggregation.retain-check-interval-seconds > 0,behavior
1428,yarn.timeline-service.entity-group-fs-store.retain-seconds,yarn.timeline-service.leveldb-timeline-store.retain-seconds,yarn.timeline-service.entity-group-fs-store.retain-seconds = <valueExpression> => yarn.timeline-service.leveldb-timeline-store.retain-seconds = <valueExpression>,behavior
1268,yarn.nodemanager.log-dirs,yarn.nodemanager.log.retain-seconds,yarn.log-aggregation-enable = false => yarn.nodemanager.log.retain-seconds > 0,behavior
1369,yarn.client.max-cached-nodemanagers-proxies,yarn.nodemanager.resource.memory-mb,yarn.client.max-cached-nodemanagers-proxies > 0 => yarn.nodemanager.resource.memory-mb > 2048,behavior
1529,yarn.router.webapp.https.address,yarn.router.webapp.https.keystore,yarn.router.webapp.https.address != null => yarn.router.webapp.https.keystore != null,behavior
1358,yarn.nodemanager.container-diagnostics-maximum-size,yarn.log-aggregation.retain-seconds,yarn.nodemanager.container-diagnostics-maximum-size > default => yarn.log-aggregation.retain-seconds > default,behavior
1525,yarn.router.webapp.address,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.router.webapp.address = null",behavior
1151,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.zk-state-store.parent-path,yarn.resourcemanager.recovery.enabled = true AND yarn.resourcemanager.store.class = org.apache.hadoop.yarn.server.resourcemanager.recovery.ZKRMStateStore => yarn.resourcemanager.zk-state-store.parent-path != null,behavior
1328,yarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb,yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage,yarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb > 0 => yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage < 100,behavior
1523,yarn.router.bind-host,yarn.router.webapp.address,yarn.router.bind-host != null => yarn.router.webapp.address = {host}:{port},behavior
1138,yarn.resourcemanager.node-ip-cache.expiry-interval-secs,yarn.resourcemanager.node-ip-cache.size,yarn.resourcemanager.node-ip-cache.expiry-interval-secs > 300 => yarn.resourcemanager.node-ip-cache.size > 1000,behavior
