verbose,args.verbose,523,apps/glance/glance/cmd/cache_manage.py
verbose,args.verbose,207,apps/glance/glance/cmd/cache_manage.py
verbose,args.verbose,226,apps/glance/glance/cmd/cache_manage.py
verbose,args.verbose,268,apps/glance/glance/cmd/cache_manage.py
verbose,args.verbose,184,apps/glance/glance/cmd/cache_manage.py
verbose,args.verbose,249,apps/glance/glance/cmd/cache_manage.py
debug,LOG.debug,910,apps/glance/glance/api/v2/images.py
debug,LOG.debug,1749,apps/glance/glance/api/v2/images.py
debug,LOG.debug,276,apps/glance/glance/image_cache/drivers/xattr.py
debug,LOG.debug,71,apps/glance/glance/image_cache/drivers/centralized_db.py
debug,LOG.debug,179,apps/glance/glance/db/sqlalchemy/metadef_api/resource_type_association.py
debug,LOG.debug,69,apps/glance/glance/db/sqlalchemy/metadef_api/resource_type_association.py
debug,LOG.debug,117,apps/glance/glance/db/sqlalchemy/metadef_api/property.py
debug,LOG.debug,2442,apps/glance/glance/db/sqlalchemy/api.py
debug,LOG.debug,629,apps/glance/glance/api/v2/images.py
debug,LOG.debug,90,apps/glance/glance/sqlite_migration.py
debug,LOG.debug,1374,apps/glance/glance/db/simple/api.py
debug,LOG.debug,1731,apps/glance/glance/db/simple/api.py
debug,LOG.debug,80,apps/glance/glance/async_/flows/base_import.py
debug,LOG.debug,545,apps/glance/glance/cmd/replicator.py
debug,LOG.debug,235,apps/glance/glance/image_cache/drivers/centralized_db.py
debug,LOG.debug,170,apps/glance/glance/api/v2/metadef_objects.py
debug,LOG.debug,472,apps/glance/glance/api/v2/metadef_namespaces.py
debug,LOG.debug,160,apps/glance/glance/db/sqlalchemy/metadef_api/tag.py
debug,LOG.debug,2533,apps/glance/glance/db/sqlalchemy/api.py
debug,LOG.debug,380,apps/glance/glance/cmd/replicator.py
debug,LOG.debug,392,apps/glance/glance/common/client.py
debug,LOG.debug,627,apps/glance/glance/cmd/replicator.py
debug,LOG.debug,252,apps/glance/glance/api/v2/metadef_objects.py
debug,LOG.debug,312,apps/glance/glance/image_cache/__init__.py
debug,LOG.debug,90,apps/glance/glance/db/sqlalchemy/metadef_api/resource_type.py
debug,LOG.debug,154,apps/glance/glance/cmd/replicator.py
debug,LOG.debug,148,apps/glance/glance/async_/flows/plugins/image_decompression.py
debug,LOG.debug,83,apps/glance/glance/sqlite_migration.py
debug,LOG.debug,1113,apps/glance/glance/api/v2/images.py
debug,LOG.debug,237,apps/glance/glance/api/v2/image_data.py
debug,LOG.debug,1431,apps/glance/glance/db/simple/api.py
debug,LOG.debug,457,apps/glance/glance/api/v2/images.py
debug,LOG.debug,100,apps/glance/glance/image_cache/drivers/centralized_db.py
debug,LOG.debug,281,apps/glance/glance/async_/flows/location_import.py
debug,LOG.debug,337,apps/glance/glance/api/v2/metadef_namespaces.py
debug,LOG.debug,40,apps/glance/glance/common/wsgi_app.py
debug,LOG.debug,119,apps/glance/glance/async_/flows/_internal_plugins/base_download.py
debug,LOG.debug,87,apps/glance/glance/api/v2/metadef_tags.py
debug,LOG.debug,92,apps/glance/glance/async_/flows/introspect.py
debug,LOG.debug,457,apps/glance/glance/image_cache/drivers/sqlite.py
debug,LOG.debug,1980,apps/glance/glance/db/simple/api.py
debug,LOG.debug,112,apps/glance/glance/db/sqlalchemy/metadef_api/namespace.py
debug,LOG.debug,351,apps/glance/glance/image_cache/__init__.py
debug,LOG.debug,295,apps/glance/glance/db/sqlalchemy/metadef_api/namespace.py
debug,LOG.debug,79,apps/glance/glance/image_cache/prefetcher.py
debug,LOG.debug,94,apps/glance/glance/db/sqlalchemy/metadef_api/property.py
debug,LOG.debug,69,apps/glance/glance/api/middleware/version_negotiation.py
debug,LOG.debug,264,apps/glance/glance/domain/__init__.py
debug,LOG.debug,131,apps/glance/glance/sqlite_migration.py
debug,LOG.debug,167,apps/glance/glance/async_/flows/api_image_import.py
debug,LOG.debug,1598,apps/glance/glance/db/simple/api.py
debug,LOG.debug,140,apps/glance/glance/sqlite_migration.py
debug,LOG.debug,348,apps/glance/glance/cmd/replicator.py
debug,LOG.debug,1006,apps/glance/glance/db/simple/api.py
debug,LOG.debug,422,apps/glance/glance/api/v2/image_data.py
debug,LOG.debug,108,apps/glance/glance/db/sqlalchemy/metadef_api/object.py
debug,LOG.debug,476,apps/glance/glance/cmd/replicator.py
debug,LOG.debug,217,apps/glance/glance/api/v2/metadef_properties.py
debug,LOG.debug,164,apps/glance/glance/async_/taskflow_executor.py
debug,LOG.debug,478,apps/glance/glance/async_/flows/api_image_import.py
debug,LOG.debug,70,apps/glance/glance/api/v2/metadef_resource_types.py
debug,LOG.debug,42,apps/glance/glance/common/wsgi_app.py
debug,LOG.debug,1024,apps/glance/glance/db/simple/api.py
debug,LOG.debug,412,apps/glance/glance/api/v2/metadef_namespaces.py
debug,LOG.debug,1207,apps/glance/glance/db/simple/api.py
debug,LOG.debug,735,apps/glance/glance/common/utils.py
debug,LOG.debug,214,apps/glance/glance/api/v2/image_data.py
debug,LOG.debug,1209,apps/glance/glance/api/v2/images.py
debug,LOG.debug,152,apps/glance/glance/common/utils.py
debug,LOG.debug,160,apps/glance/glance/api/middleware/cache.py
debug,LOG.debug,68,apps/glance/glance/async_/flows/base_import.py
debug,LOG.debug,405,apps/glance/glance/cmd/replicator.py
debug,LOG.debug,285,apps/glance/glance/image_cache/drivers/xattr.py
debug,LOG.debug,1902,apps/glance/glance/db/sqlalchemy/api.py
debug,LOG.debug,45,apps/glance/glance/async_/flows/plugins/no_op.py
debug,LOG.debug,408,apps/glance/glance/common/utils.py
debug,LOG.debug,222,apps/glance/glance/api/v2/metadef_namespaces.py
debug,LOG.debug,1792,apps/glance/glance/db/simple/api.py
debug,LOG.debug,2039,apps/glance/glance/db/sqlalchemy/api.py
debug,LOG.debug,210,apps/glance/glance/api/v2/metadef_tags.py
debug,LOG.debug,772,apps/glance/glance/api/v2/images.py
debug,LOG.debug,102,apps/glance/glance/db/sqlalchemy/metadef_api/tag.py
debug,LOG.debug,431,apps/glance/glance/image_cache/drivers/xattr.py
debug,LOG.debug,291,apps/glance/glance/image_cache/__init__.py
debug,LOG.debug,235,apps/glance/glance/api/v2/images.py
debug,LOG.debug,63,apps/glance/glance/async_/flows/plugins/image_decompression.py
debug,LOG.debug,560,apps/glance/glance/cmd/replicator.py
debug,LOG.debug,64,apps/glance/glance/api/middleware/version_negotiation.py
debug,LOG.debug,380,apps/glance/glance/api/v2/metadef_namespaces.py
debug,LOG.debug,499,apps/glance/glance/api/v2/metadef_namespaces.py
debug,LOG.debug,408,apps/glance/glance/api/v2/image_data.py
debug,LOG.debug,1895,apps/glance/glance/db/sqlalchemy/api.py
debug,LOG.debug,35,apps/glance/glance/db/sqlalchemy/metadef_api/resource_type.py
debug,LOG.debug,573,apps/glance/glance/api/v2/images.py
debug,LOG.debug,1666,apps/glance/glance/db/simple/api.py
debug,LOG.debug,1238,apps/glance/glance/api/v2/images.py
debug,LOG.debug,55,apps/glance/glance/db/sqlalchemy/metadef_api/property.py
debug,LOG.debug,300,apps/glance/glance/common/client.py
debug,LOG.debug,117,apps/glance/glance/db/sqlalchemy/metadef_api/namespace.py
debug,LOG.debug,425,apps/glance/glance/cmd/replicator.py
debug,LOG.debug,193,apps/glance/glance/api/v2/metadef_resource_types.py
debug,LOG.debug,67,apps/glance/glance/image_cache/prefetcher.py
debug,LOG.debug,136,apps/glance/glance/async_/flows/plugins/image_conversion.py
debug,LOG.debug,49,apps/glance/glance/db/sqlalchemy/metadef_api/tag.py
debug,LOG.debug,57,apps/glance/glance/api/middleware/version_negotiation.py
debug,LOG.debug,209,apps/glance/glance/async_/flows/plugins/image_conversion.py
debug,LOG.debug,195,apps/glance/glance/common/store_utils.py
debug,LOG.debug,1284,apps/glance/glance/db/simple/api.py
debug,LOG.debug,134,apps/glance/glance/async_/flows/location_import.py
debug,LOG.debug,79,apps/glance/glance/async_/flows/location_import.py
debug,LOG.debug,1759,apps/glance/glance/api/v2/images.py
debug,LOG.debug,254,apps/glance/glance/api/v2/metadef_namespaces.py
debug,LOG.debug,2132,apps/glance/glance/db/simple/api.py
debug,LOG.debug,502,apps/glance/glance/api/v2/images.py
debug,LOG.debug,80,apps/glance/glance/api/v2/metadef_objects.py
debug,LOG.debug,146,apps/glance/glance/sqlite_migration.py
debug,LOG.debug,113,apps/glance/glance/api/v2/metadef_resource_types.py
debug,LOG.debug,134,apps/glance/glance/db/sqlalchemy/metadef_api/tag.py
debug,LOG.debug,647,apps/glance/glance/cmd/replicator.py
