id,Parameter1,Parameter2,bnf,type
1,insecure,nas_secure_file_permissions,insecure = True => nas_secure_file_permissions = False,control
2,backup_swift_user,backup_swift_user_domain,backup_swift_user != null => backup_swift_user_domain != null,control
3,driver_use_ssl,driver_ssl_cert_path,driver_use_ssl=true => driver_ssl_cert_path!=null,control
4,replication_device,use_chap_auth,replication_device != null => use_chap_auth = true,control
5,enabled_backends,volume_backend_name,enabled_backends != null => volume_backend_name != null,control
6,storage_availability_zone,enabled_backends,enabled_backends not in {{}} => storage_availability_zone in {{enabled_backends.availability_zone}},control
7,driver_ssl_cert_verify,certfile,driver_ssl_cert_verify = true => certfile != null,control
8,backup_swift_project,backup_swift_url,backup_swift_project != null => backup_swift_url != null,control
9,image_volume_cache_enabled,image_volume_cache_max_count,image_volume_cache_enabled = true => image_volume_cache_max_count != null,control
10,backup_container,backup_manager,backup_container != null => backup_manager != null,control
11,auth_strategy,region_name,"auth_strategy = ""keystone"" => region_name != null",control
12,replication_device,driver_use_ssl,replication_device != null => driver_use_ssl = true,control
13,volume_clear,volume_clear_size,volume_clear=true => volume_clear_size>0,control
14,volume_backend_name,enabled_backends,"volume_backend_name != null => enabled_backends in {{ volume_backend_name, ... }}",control
15,image_volume_cache_enabled,image_volume_cache_max_count,image_volume_cache_enabled = true => image_volume_cache_max_count != null,control
16,auth_type,token_auth_url,"auth_type = ""keystone"" => token_auth_url != ""null""",control
17,insecure,nas_secure_file_permissions,insecure = False => nas_secure_file_permissions = True,control
18,compute_api_class,api_rate_limit,compute_api_class != null => api_rate_limit != null,control
19,nas_login,nas_secure_file_permissions,nas_login != null => nas_secure_file_permissions = true,control
20,backup_driver,backup_swift_user,"backup_driver = ""cinder.backup.drivers.swift"" => backup_swift_user != null",control
21,transfer_api_class,volume_api_class,"transfer_api_class = ""ANY"" => volume_api_class != ""null""",control
22,auth_strategy,token_auth_url,"auth_strategy = ""keystone"" => token_auth_url != null",control
23,auth_strategy,enable_proxy_headers_parsing,auth_strategy = 'keystone' => enable_proxy_headers_parsing = true,control
24,image_upload_use_internal_tenant,image_volume_cache_enabled,image_upload_use_internal_tenant = True => image_volume_cache_enabled != null,control
25,backup_driver,backup_swift_ca_cert_file,"backup_driver = ""cinder.backup.drivers.swift"" => backup_swift_ca_cert_file != null",control
26,scst_target_driver,storage_protocol,scst_target_driver != null => storage_protocol = iscsi,control
27,enabled,backup_api_class,enabled=true => backup_api_class!=null,control
28,backup_swift_tenant,backup_swift_user_domain,backup_swift_tenant != null => backup_swift_user_domain != null,control
29,image_volume_cache_enabled,image_volume_cache_max_count,image_volume_cache_enabled = true => image_volume_cache_max_count != null,control
30,enabled,enabled_backends,enabled=true => enabled_backends!=null,control
31,glance_api_servers,glance_api_insecure,glance_api_servers != null => glance_api_insecure = true,control
32,max_over_subscription_ratio,reserved_percentage,max_over_subscription_ratio > 1 => reserved_percentage < 100,control
33,enabled_backends,volume_api_class,enabled_backends != null => volume_api_class != null,control
34,default_volume_type,volume_manager,default_volume_type != null => volume_manager != null,control
35,backup_container,backup_driver,backup_container != null => backup_driver != null,control
36,backup_swift_user,backup_swift_url,backup_swift_user != null => backup_swift_url != null,control
37,auth_strategy,token_auth_url,"auth_strategy = ""keystone"" => token_auth_url != null",control
38,per_volume_size_limit,max_total_volume_gb,per_volume_size_limit > 0 => max_total_volume_gb > per_volume_size_limit,control
39,chap_username,use_chap_auth,chap_username != null => use_chap_auth = true,control
40,backend_stats_polling_interval,stats_update_interval,backend_stats_polling_interval > 0 => stats_update_interval > 0,control
41,backup_swift_auth,backup_swift_key,backup_swift_auth != null => backup_swift_key != null,control
42,scst_target_driver,target_protocol,scst_target_driver != null => target_protocol = iscsi,control
43,enforce_multipath_for_image_xfer,use_multipath_for_image_xfer,enforce_multipath_for_image_xfer = true => use_multipath_for_image_xfer != null,control
44,driver_use_ssl,driver_ssl_cert_verify,driver_use_ssl = true => driver_ssl_cert_verify != null,control
45,enable_unsupported_driver,driver_client_cert,enable_unsupported_driver = true => driver_client_cert != null,control
46,backup_swift_user,backup_swift_auth,backup_swift_user != null => backup_swift_auth != null,control
47,enable_unsupported_driver,driver_ssl_cert_verify,enable_unsupported_driver = true => driver_ssl_cert_verify != null,control
48,backup_swift_ca_cert_file,backup_swift_url,backup_swift_ca_cert_file != null => backup_swift_url != null,control
49,max_age,snapshot_retention_days,max_age > snapshot_retention_days => snapshot_retention_days = max_age - 1,control
50,enable_unsupported_driver,driver_ssl_cert_path,enable_unsupported_driver = true => driver_ssl_cert_path != null,control
51,backup_native_threads_pool_size,max_worker_processes,backup_native_threads_pool_size > 0 => max_worker_processes >= backup_native_threads_pool_size,control
52,volume_driver,volume_manager,volume_driver != null => volume_manager != null,control
53,glance_ca_certificates_file,verify_glance_signatures,glance_ca_certificates_file != null => verify_glance_signatures = true,control
54,volume_driver,volume_backend_name,volume_driver != null => volume_backend_name != null,control
55,use_default_quota_class,quota_snapshots,use_default_quota_class = ANY => quota_snapshots = use_default_quota_class,default
56,backend_availability_zone,default_availability_zone,backend_availability_zone = null => default_availability_zone = ANY,default
57,insecure,driver_ssl_cert_verify,insecure != null => driver_ssl_cert_verify = false,overwrite
58,backup_swift_container,backup_container,backup_swift_container != null => backup_container = ANY,overwrite
59,insecure,driver_ssl_cert_verify,insecure=true => driver_ssl_cert_verify=false,overwrite
