id,Parameter1,Parameter2,bnf,type
1,s3_store_access_key,s3_store_secret_key,s3_store_access_key != null => s3_store_secret_key != null,behavior
2,swift_store_multi_tenant,swift_store_multiple_containers_seed,swift_store_multi_tenant = false => swift_store_multiple_containers_seed = 0,control
3,enabled_backends,rbd_store_pool,"enabled_backends in {{ ""rbd"" }} => rbd_store_pool != null",control
4,enabled,debug,enabled=true => debug=ANY,control
5,image_cache_driver,image_cache_dir,image_cache_driver != null => image_cache_dir != null,control
6,enabled_backends,filesystem_store_datadir,"enabled_backends in {{ ""filesystem"" }} => filesystem_store_datadir != null",control
7,enabled,log_use_syslog,enabled=true => log_use_syslog=ANY,control
8,cinder_store_project_name,cinder_store_password,cinder_store_project_name != null => cinder_store_password != null,control
9,swift_store_endpoint_type,swift_store_cacert,"swift_store_endpoint_type = ""internalURL"" => swift_store_cacert != null",control
10,swift_store_user,swift_store_key,swift_store_user != null => swift_store_key != null,control
11,enabled_backends,s3_store_host,"enabled_backends in {{ ""s3"" }} => s3_store_host != null",control
12,cinder_store_project_name,cinder_store_user_domain_name,cinder_store_project_name != null => cinder_store_user_domain_name != null,control
13,cinder_store_project_name,cinder_store_password,cinder_store_project_name != null => cinder_store_password != null,control
14,enabled_backends,filesystem_store_datadirs,"enabled_backends in {{ ""filesystem"" }} => filesystem_store_datadirs != null",control
15,swift_store_user,swift_store_auth_address,swift_store_user != null => swift_store_auth_address != null,control
16,enabled_backends,swift_store_auth_address,"enabled_backends in {{ ""swift"" }} => swift_store_auth_address != null",control
17,enabled,public_endpoint,enabled=true => public_endpoint!=null,control
18,cinder_store_auth_address,cinder_store_password,cinder_store_auth_address != null => cinder_store_password != null,control
19,swift_store_endpoint_type,swift_store_auth_insecure,"swift_store_endpoint_type = ""adminURL"" => swift_store_auth_insecure = false",control
20,enabled_backends,vmware_server_host,"enabled_backends in {{ ""vmware"" }} => vmware_server_host != null",control
21,enabled,log_file,enabled=true => log_file!=null,control
22,cinder_store_auth_address,cinder_store_password,cinder_store_auth_address != null => cinder_store_password != null,control
23,public_endpoint,bind_port,public_endpoint=true => bind_port!=null,control
24,enabled_backends,swift_store_key,"enabled_backends in {{ ""swift"" }} => swift_store_key != null",control
25,image_cache_driver,image_cache_enabled,image_cache_driver != null => image_cache_enabled = true,control
26,cinder_store_project_name,cinder_store_auth_address,cinder_store_project_name != null => cinder_store_auth_address != null,control
27,cinder_store_auth_address,cinder_store_user_name,cinder_store_auth_address != null => cinder_store_user_name != null,control
28,image_cache_driver,image_cache_sqlite_db,image_cache_driver = 'sqlite' => image_cache_sqlite_db != null,control
29,image_cache_driver,image_cache_size,"image_cache_driver in {'file', 'xfs'} => image_cache_size > 0",control
30,vmware_server_username,vmware_server_password,vmware_server_username != null => vmware_server_password != null,control
31,image_cache_driver,image_cache_max_size,image_cache_driver != null => image_cache_max_size != null,control
32,debug,verbose,debug=true => verbose=true,control
33,vmware_datastores,r_password,vmware_datastores != null => r_password != null,control
34,enabled,verbose,enabled=true => verbose=ANY,control
35,image_size_cap,image_size_total,image_size_cap > 0 => image_size_total > image_size_cap,control
36,debug,verbose,debug = True => verbose = True,control
37,cinder_store_project_name,cinder_store_user_name,cinder_store_project_name != null => cinder_store_user_name != null,control
38,enabled,image_cache_dir,enabled=true => image_cache_dir!=null,control
39,vmware_server_username,vmware_server_password,vmware_server_username != null => vmware_server_password != null,control
40,enabled_backends,vmware_server_host,"enabled_backends = ""vmware"" => vmware_server_host != null",control
41,vmware_api_insecure,vmware_server_host,vmware_api_insecure = true => vmware_server_host != null,control
42,enabled_backends,swift_store_container,"enabled_backends in {{ ""swift"" }} => swift_store_container != null",control
43,verbose,log-config,verbose=true => log-config!=null,control
44,vmware_datastores,vmware_server_password,vmware_datastores != null => vmware_server_password != null,control
45,cinder_store_auth_address,cinder_store_user_domain_name,cinder_store_auth_address != null => cinder_store_user_domain_name != null,control
46,enabled,enabled_backends,enabled=true => enabled_backends!=null,control
47,cinder_store_password,cinder_store_user_domain_name,cinder_store_password != null => cinder_store_user_domain_name != null,control
48,auth_version,user_domain_name,auth_version = 3 => user_domain_name != null,control
49,enabled,image_cache_driver,enabled=true => image_cache_driver!=null,control
50,cinder_store_auth_address,cinder_store_project_name,cinder_store_auth_address != null => cinder_store_project_name != null,control
51,cinder_api_insecure,cinder_ca_certificates_file,cinder_api_insecure = true => cinder_ca_certificates_file = null,control
52,swift_store_create_container_on_put,swift_store_container,swift_store_create_container_on_put=true => swift_store_container!=null,control
53,cinder_store_user_name,cinder_store_user_domain_name,cinder_store_user_name != null => cinder_store_user_domain_name != null,control
54,debug,verbose,debug = true => verbose = true,control
55,enabled,image_cache_max_size,enabled=true => image_cache_max_size!=null,control
56,enabled_backends,swift_store_user,"enabled_backends in {{ ""swift"" }} => swift_store_user != null",control
57,debug,verbose,debug=true => verbose=true,control
58,verbose,debug,verbose=true => debug=true,control
59,log_use_syslog,enabled_backends,log_use_syslog = true => enabled_backends != null,control
60,cinder_store_user_name,cinder_store_password,cinder_store_user_name != null => cinder_store_password != null,control
61,cinder_store_user_name,cinder_store_password,cinder_store_user_name != null => cinder_store_password != null,control
62,swift_store_large_object_size,swift_store_large_object_chunk_size,swift_store_large_object_size = ANY => swift_store_large_object_chunk_size = 200,default
63,auth_address,swift_store_auth_address,auth_address=ANY => swift_store_auth_address=auth_address,default
64,auth_version,swift_store_auth_version,auth_version=ANY => swift_store_auth_version=auth_version,default
65,auth_address,cinder_store_auth_address,auth_address=ANY => cinder_store_auth_address=auth_address,default
66,auth_address,swift_store_auth_address,auth_address != null => swift_store_auth_address = ANY,overwrite
67,filesystem_store_datadir,filesystem_store_datadirs,filesystem_store_datadir != null => filesystem_store_datadirs = ANY,overwrite
